#element,configuration,UUID
Rb,X2O,e855d819-ad87-4e0d-9e35-54380439f2be
Rb,X2O3,e643cfed-6812-406b-9d9a-0b6939a5443c
Rb,X2O5,d9401cce-cb2f-4c84-80cc-abf596011ddc
Rb,XO,970121b3-88d7-4f90-bb4d-9df99847a9c7
Rb,XO2,eba0c6fa-b8a4-43fa-a8ec-52a680509749
Rb,XO3,d861f34a-f43b-40a2-95b5-d813c47655f6
Re,X2O,a55f62c3-f987-4a32-a2b1-8fbea077b010
Re,X2O3,99e61ccd-f59f-4033-8eae-9574c8c55c81
Re,X2O5,90e43fce-89cb-4bcc-953f-eb867fb271c8
Re,XO,442676ba-0228-438a-9f4f-f2f5ecfb1016
Re,XO2,18809f8e-ec73-4c5a-a4dc-dd8e6bdfe5ef
Re,XO3,ea6abed0-2b2f-4972-b73b-17fbbbf500f4
Rh,X2O,2fda31ae-9871-455a-8792-29cc592942bb
Rh,X2O3,4d7775a9-0f37-421b-acd0-94f52cbdeea5
Rh,X2O5,296d7b80-ec42-4284-bf0f-6b25c5688336
Rh,XO,38dba422-0495-4851-935c-20793d33321b
Rh,XO2,e9ec85af-e0de-4a45-9fc3-3310b3757fad
Rh,XO3,3ada2eb6-bb7d-47b5-8985-d6353520aeda
Rn,X2O,cb4e0581-058b-40b1-a4da-ef151d317881
Rn,X2O3,4b7c55e3-c866-4a5e-9896-849926de2d1f
Rn,X2O5,91218957-9437-44ed-aa44-6cd468633379
Rn,XO,9813090f-fa20-4609-bbf6-3b9c897e186f
Rn,XO2,82a26f17-6692-45a6-b2a4-b8d47e4fdbf1
Rn,XO3,d96e277b-7106-4595-b1c2-344814a1e0bc
Ru,X2O,70c1fd74-5d8b-4b1a-8410-96a513429468
Ru,X2O3,9534bd5b-68c0-4fc1-b3ae-14e98190d433
Ru,X2O5,68f27820-27d9-4a2b-b10c-126af3194818
Ru,XO,76ea2cf7-aed3-4087-9d5d-ff11656fa4bd
Ru,XO2,9099f2f7-beef-4b89-91c9-00bb8c41c62b
Ru,XO3,b2c60264-ce13-4ef9-9480-2dcc932a75c0
S,X2O,8ba1d9d4-7757-44a2-9be4-86459aa183e4
S,X2O3,ec5d17eb-c727-4bc5-af44-3d6d59aa0931
S,X2O5,9cc8d79a-c100-4e52-a738-4aecc8b237c4
S,XO,398468f4-703b-4ce4-8def-b69623f84cc8
S,XO2,18fb44b8-399b-4094-b1b8-f2a876010c3e
S,XO3,3ccc0dbe-3777-45a2-8697-690943f6ed7c
Sb,X2O,aca5789c-1f26-41e0-a652-1297bd5469c7
Sb,X2O3,e4ee54c3-a9b8-40ed-9f85-d5879ce47db0
Sb,X2O5,22ef4437-6ed9-473f-8149-c5e38fae9c54
Sb,XO,925b7ed7-6971-4d48-92f5-c6f29c1893db
Sb,XO2,5843b89e-41e6-49aa-b831-0364512c3b7e
Sb,XO3,230f1f6b-3572-4e37-a95d-abc9cdb5b956
Sc,X2O,c9f388fc-2e0d-4b30-b856-e15946d34320
Sc,X2O3,adc772de-4378-4099-84b6-7a55a779585e
Sc,X2O5,7502f8fe-eeaf-431b-850a-5445e049b2e8
Sc,XO,88f62766-7095-48dc-8d63-812c2811096e
Sc,XO2,ef29385d-e075-46d9-85bf-e554ff133453
Sc,XO3,9fd160e3-938a-42f7-9eab-a83e538a543f
Se,X2O,8e97a185-f768-483a-80e3-a6d20a59e064
Se,X2O3,8392432a-6568-4ef4-91cd-2ef2b88e1041
Se,X2O5,7c010a56-4b9c-4996-9ace-2a246c2e3fb6
Se,XO,9fc10c9b-e60f-4c9a-870f-58afced3e3ee
Se,XO2,d9da1e84-daf3-4558-8194-4a1b47a42c8c
Se,XO3,72add1f9-4381-41dc-a60d-56b55ab51910
Si,X2O,db09c906-2515-4faa-aad6-c5d536f2bb90
Si,X2O3,78d21c07-4e99-43da-910b-ec6e40028b70
Si,X2O5,ee30dae5-e83f-42dd-bc6e-fd9a7bb7415d
Si,XO,1ebcf09e-faa0-425b-92b4-e46cb76b6d27
Si,XO2,7ec7d7e6-d3ea-4e4e-a800-6aa698df143b
Si,XO3,a4e18ed6-9d89-4a43-8a2f-b18bc5d6fe91
Sm,X2O,b21648db-0426-41e4-b2a0-bc9be277c9ad
Sm,X2O3,586aed06-9935-4c66-b944-502795974206
Sm,X2O5,3ffee41c-db60-4988-8669-3095238812f6
Sm,XO,96fc16bb-7494-44ed-b5bc-8adec28d9d10
Sm,XO2,52e3c5d2-40f5-42f0-9b3d-cfe404d1938a
Sm,XO3,cd0db729-32ee-4e19-935e-07e69d356edb
Sn,X2O,84cf2a67-dafe-4d7b-a910-6612a6e8d3dc
Sn,X2O3,ef52091b-26e3-488c-b31c-de8d02386809
Sn,X2O5,28e5d337-48a8-4240-8843-68c2bf470403
Sn,XO,54c0f90d-c272-4fa0-b411-4f66889a4078
Sn,XO2,437d20a3-190f-405a-969b-12e47d633434
Sn,XO3,7a0a656f-bc73-43be-8b9a-b5494a634525
Sr,X2O,c0babe16-5e5f-4630-9ca9-ed5da985baeb
Sr,X2O3,e0052e25-7611-49b6-889d-bed9ad17b8ad
Sr,X2O5,8857e0a4-5608-440e-8496-eb76b268f120
Sr,XO,590e892c-e7e5-4025-8b55-315cddeeb4a5
Sr,XO2,c1e2cba6-9c50-4289-9fa1-929563d8f357
Sr,XO3,8be77dec-97e7-4463-bc35-1cd118eb8a89
Ta,X2O,44bd66ff-f68d-4688-86f4-61705dc0fd63
Ta,X2O3,495eaf3a-8ca2-403c-881f-36973f98efd0
Ta,X2O5,dd3ea96b-6ab7-4304-af87-631b7005ba67
Ta,XO,8c51a8a0-9e3c-43f5-bf45-a774ab653177
Ta,XO2,0d7a0e89-bdfb-4f16-8243-f966972a6133
Ta,XO3,d7e7f58d-2410-48f3-bbe6-66967d474d52
Tb,X2O,0913a14c-389d-4150-9ab0-340c2d6a2ed3
Tb,X2O3,0faee6ab-cf2d-4d55-a3b0-f784aa00e10c
Tb,X2O5,471dbf18-9362-4e50-8e93-db829cadf5c9
Tb,XO,8e9aabf3-d44b-455d-afea-8cd95d8aa3a3
Tb,XO2,15b73ebb-6957-47d7-867a-63f643d45ae3
Tb,XO3,919010c0-b4d0-4eee-8636-21586b22c2d6
Tc,X2O,e9549784-7b24-47b9-b5e9-3c2409bb9da4
Tc,X2O3,07d3f2ba-01cf-484a-9d50-add9b84d6118
Tc,X2O5,5d2fa20e-b40f-4bc6-9afa-c6165505564c
Tc,XO,4fcf4cae-e2d4-46ef-834e-5b4858acc779
Tc,XO2,239b75cf-2fdb-468b-b396-8cd1451abf63
Tc,XO3,ec8cf438-a552-45ed-99f9-6ac4fb2ff8fc
Te,X2O,900ae679-938f-4eb8-86ef-5b30a0e0a5c0
Te,X2O3,39c11bc7-a40c-446b-b8c7-58b2b9b64fa0
Te,X2O5,6d2d062b-0738-4bd6-97ee-3d438ce03e99
Te,XO,bf224108-3662-487f-aa27-d90bb160653f
Te,XO2,5a3eb78b-c0f8-44bc-8c22-8f9d43898adb
Te,XO3,48ddd521-02d7-4bf1-9b68-950f1cb67e4a
Th,X2O,7e744d48-db50-40d9-a6fb-8e06e9aa9da5
Th,X2O3,d5ab9384-0373-4434-bedf-512ed56ae532
Th,X2O5,ac4ad0a9-95c0-40cb-866e-37e3eaf02920
Th,XO,0fd74dd9-a546-492e-aac4-305168ca2d47
Th,XO2,9a1607b7-e228-4440-bdc1-f15669b5a2b8
Th,XO3,7569ba9f-c3f9-42c8-996a-8d6f45273486
Ti,X2O,4e57ae86-ba46-4e40-8a64-f3fcfd6bcf58
Ti,X2O3,99276cf0-1111-45e7-9f18-aeada79c1f43
Ti,X2O5,e9d4fb13-a084-4bcc-9cfd-847ce467382f
Ti,XO,df4e9ac0-845b-4eda-b39f-2d54c267d217
Ti,XO2,32bac36f-cbea-42b7-8a1c-2073c39f4e65
Ti,XO3,e4fcb282-c56a-4b25-b484-e1d505b0b9cc
Tl,X2O,3f9f60ff-692c-455f-8176-320219e76288
Tl,X2O3,c7b7c692-cf69-4385-8e99-ffb6337167df
Tl,X2O5,d2436996-8698-4515-b142-98202b6f75b2
Tl,XO,dddd89d2-2e1d-47ef-bf36-c4b16c7ea69c
Tl,XO2,622d70b4-168e-4e25-8400-870022888dea
Tl,XO3,8ca976b7-7b46-4645-8cb0-3faa19bef833
Tm,X2O,6c5903e0-73aa-4002-b93b-aa12f32cf13c
Tm,X2O3,4db8e7b1-a2ab-4bb1-bad5-2f32f4f24ee4
Tm,X2O5,ae80ffea-895c-4b0f-a178-2af80258f370
Tm,XO,209d780e-d17b-4adb-8375-a30b3da4734c
Tm,XO2,a1927f9e-ec5d-4c9d-b089-e45a823e76ac
Tm,XO3,ab76e0a7-4d9c-490f-8ff9-10965afc4219
U,X2O,b31f1dd1-6b95-4a3c-9a96-6cce1f922ea2
U,X2O3,41a78440-fd0e-4e45-b0ac-ad601220e9d1
U,X2O5,2eab207c-388d-48a2-b945-0bb8b8d100c5
U,XO,6bb7675e-b92f-4e1b-a54d-aa72f6cd97ea
U,XO2,8a03fd48-8d2d-4959-adaf-281f984da5e5
U,XO3,e6187c05-19ad-4f19-9c4a-07943c76bbbc
V,X2O,67c1a6bc-d512-4467-a818-a3f95ce41d2f
V,X2O3,553196cd-1501-465e-afdb-05517827e1ef
V,X2O5,2ac1fbb2-2f16-40ab-9a46-2d3dc2459e23
V,XO,6f73dc6c-e06e-4873-b970-1b3c26e66eb4
V,XO2,add2cccb-69db-4db2-bdb5-67478ae55490
V,XO3,7dace961-a00e-46fa-93a5-4877cd96e1f9
W,X2O,970a56e2-eabf-4735-9e67-887b55f95570
W,X2O3,39ec07af-8852-478c-aea4-1dd616ac1b54
W,X2O5,d1fcf51b-de1c-43e9-bafa-9aad02bf88bd
W,XO,212aa68f-7646-48b3-9bce-e4e1afbd5306
W,XO2,df1410f9-eaaf-4d9e-9e7d-f5c4d9092f26
W,XO3,298ffb79-817d-46f7-b4fb-e3ed72fbc407
Xe,X2O,b59617c1-1178-4d68-b707-ffc55a42869b
Xe,X2O3,c945711d-fc94-4dbe-8f83-96852222f752
Xe,X2O5,9f8f13af-03fc-48dc-b1af-ef5a8870e3bd
Xe,XO,75cade3c-88b2-4a58-a3ea-31f07d8e52d1
Xe,XO2,6196f3bd-5b4d-4d8c-849c-1482dc24eeb9
Xe,XO3,c1379def-0fe5-41da-878e-d587dab3a960
Y,X2O,18243b86-58c2-4e0a-b1f4-07267a3eb7cc
Y,X2O3,5745d153-2270-4fbc-8e6f-58a55eca93f4
Y,X2O5,d2155ec3-0a38-4fdc-b580-fd5e08c860d2
Y,XO,e870cdb4-0d54-49d8-b9fa-d281eb60f3dd
Y,XO2,1c767e2c-51ed-4222-98f3-b5e4b224e68a
Y,XO3,5dc1bcae-6d74-4ab1-a4b9-6715e2ef2995
Yb,X2O,81cf6a17-13b7-4993-98b5-ada947058110
Yb,X2O3,07410d6e-898f-4845-9ea4-acc738f73b6b
Yb,X2O5,d4ca7b26-40dc-455f-adb6-5c04a93fee05
Yb,XO,26cb97af-232d-4b00-9563-992692179fb0
Yb,XO2,25a9ec1e-09b4-44ce-84a5-d63e69ec2854
Yb,XO3,c251ba8d-42cc-4f4c-80a7-91796af709ba
Zn,X2O,31ff8cf6-3da2-4f69-8afe-39bca214f68a
Zn,X2O3,00c422eb-d823-4d69-860d-183985f99c9d
Zn,X2O5,dd3b93bb-3b29-4f04-97c9-84286da6afc7
Zn,XO,fc8c3b17-79e7-4332-aeb3-a462cab8a517
Zn,XO2,913448c6-0bdd-4546-8fef-faedce8ff22d
Zn,XO3,0a3fa203-6782-4df3-b41a-578126871d7a
Zr,X2O,6159a69b-1b56-4caf-be01-f1e2953c1eae
Zr,X2O3,52e025cf-8387-4e15-b251-4b6e393620d2
Zr,X2O5,df2a6760-00f0-4dbd-8b17-31458200808c
Zr,XO,36a37ca2-c493-451c-ba55-bf7954aafbbf
Zr,XO2,db34bf62-a3dd-4f86-a9c6-afa190bc24bb
Zr,XO3,6ef02e8d-5965-4ae7-bd69-27b4e0dd4d10
