#element,configuration,UUID
Co,X/FCC,bb824e39-e0a4-4ab6-a63f-88c32d80ee4e
Co,X/SC,ee1a70d0-ec74-46a3-969c-325902e61897
Cr,X/BCC,2353ba2f-9c9e-47c5-b2d1-e802899356bc
Cr,X/Diamond,7e83f57a-2101-4e5e-89f9-98dde912f7fa
Cr,X/FCC,3ee629ff-ebc0-4ad5-90c9-793e601d3a2f
Cr,X/SC,e8f87a66-7fdc-41fa-aa8d-d6757fbb8238
Cs,X/BCC,237b48c9-3454-4762-bc96-523fd54e82d3
Cs,X/Diamond,796b4f5f-929f-4b3e-b78b-c2b3c3fdc20e
Cs,X/FCC,5d11650f-8164-4db5-a973-b38d50b0c633
Cs,X/SC,cf26b9f4-497b-4e31-9430-214f05de9537
Cu,X/BCC,e93de418-38ed-4f87-bb54-a6abbc1e8334
Cu,X/Diamond,c13766c6-f84c-4002-b32f-66f6fc7c4401
Cu,X/FCC,c94fa2c3-59ec-4dbb-851f-c0ff0c9c38c9
Cu,X/SC,1473c059-65db-4d20-9483-5c0ec02ad3cb
Dy,X/BCC,0b68b073-3a61-487a-87a6-e85f8729c41b
Dy,X/Diamond,64c6eeb9-1e36-4bfe-bde5-3b8e8632c28d
Dy,X/FCC,69566540-0231-40c3-8040-d1b97600fe1f
Dy,X/SC,17c76455-7208-4148-914c-3a9622b3bb1f
Er,X/BCC,c8d57bc9-92e3-4cc1-85fa-b4c83cfb517a
Er,X/Diamond,c3a64805-a68e-4e5d-a28a-6f64ac10206d
Er,X/FCC,424f9c4d-765e-4303-9607-2c0573647c4e
Er,X/SC,6d29c159-7837-4d37-9758-8f61d46b4a94
Es,X/BCC,e99a1a13-9383-41e2-ae37-d73485383bec
Es,X/Diamond,226c9b78-888c-435e-bee7-3db7391e4fc7
Es,X/FCC,c6b078e7-3a21-4563-bd07-a09dd3dedb41
Es,X/SC,c050076a-d604-4ae7-9c81-9bc11fd99235
Eu,X/BCC,76eece92-40da-465a-8650-a3bc1b352142
Eu,X/Diamond,58f25144-b2eb-4f56-b7ec-280910933bd2
Eu,X/FCC,7b07ec2a-28e4-4066-9021-606bae0c459c
Eu,X/SC,b91c3716-3d5c-4fa5-896a-787cc566a51b
F,X/BCC,a7a9abd7-1a5d-443c-af66-f9c49d0d6581
F,X/Diamond,70e1a02e-0977-4d7f-a212-7e1d6f6f18bd
F,X/FCC,d882b6ae-87aa-41a6-b593-94916a66b06c
F,X/SC,fe9f1a1f-4421-4eba-a09e-717f96d966b5
Fe,X/BCC,c2c3ce2e-38c6-41b0-b707-34245042fb46
Fe,X/Diamond,83d06707-4599-47c7-b63b-8b18ab2291a3
Fe,X/FCC,610d0785-bf22-4d64-991e-69e9ecc452da
Fe,X/SC,b02a3671-0c0d-4c57-9ac6-adace56585ae
Fm,X/BCC,c7ba7a70-6541-4091-86af-d9b6934ad584
Fm,X/Diamond,f9561e22-8de3-4d8d-94ea-f7351b8ed6a1
Fm,X/FCC,75984788-ef2f-4ca7-bd01-fea35cb4d4f6
Fm,X/SC,b3296cf0-257c-41a2-88b7-82b509050f4e
Fr,X/BCC,e0eeeb89-c32d-4443-9e7b-436a3ba3d9b4
Fr,X/Diamond,4365d285-68eb-468b-af85-8131c4a60dbc
Fr,X/FCC,f01a0f94-0005-42f9-b1d2-df08f469567d
Fr,X/SC,37509d6b-7e74-427c-b954-46f99b6e7d1b
Ga,X/BCC,1bd5129c-126c-4fa6-84f7-bd7229dfdcb5
Ga,X/Diamond,b8bf22d8-e92b-4b2e-95f4-12b49a2702d4
Ga,X/FCC,f0869cd0-a09b-41e6-8ed0-dc67144b891a
Ga,X/SC,1ac7fd55-4635-4027-bd22-5b8c5342067f
Gd,X/BCC,a975aa10-ef1e-46f4-9cfe-bf5d7aa0e986
Gd,X/Diamond,c3044a4d-4da1-42b3-8109-f9363ea210ed
Gd,X/FCC,41958a55-3640-42c0-93c1-eb7c472cdf63
Gd,X/SC,6dbc9f2f-ba6e-49f5-8041-669489cec2f9
Ge,X/BCC,54035726-3f76-4204-9cda-02cafb1f5a8f
Ge,X/Diamond,98197f1a-89d1-48b1-bed4-c36faf64759c
Ge,X/FCC,ac8258c2-58a6-42b9-93e1-664478396db1
Ge,X/SC,3b95bddb-33a7-41b1-b7c1-2b28e21415f1
H,X/BCC,9ed03331-fc4a-4aed-be05-ee9824505612
H,X/Diamond,c93fb81b-ab3d-43f3-9e38-bcab535cb95e
H,X/FCC,8f422a3b-46b7-4a6e-82fd-cffa40d0a2a1
H,X/SC,4ce44cae-47b5-4e55-9283-4f3d5dcbea80
He,X/BCC,0db07d16-e788-4996-b84f-715efbd642b9
He,X/Diamond,b4c3cbcd-1693-4db1-8b4f-09396d124913
He,X/FCC,97d20fda-ba1b-4250-9098-e9fa49f5ebe5
He,X/SC,669794a2-3b2c-4be9-910e-3b3d7f6fbdee
Hf,X/BCC,355140c3-c581-48f8-90d8-22daafac901e
Hf,X/Diamond,d9270ea4-0ff8-42b3-93b5-0d2ea60d122b
Hf,X/FCC,bdcd2770-3ce5-4167-957c-6785fe1e2c58
Hf,X/SC,9c4c158c-a220-489b-b557-daf042219625
Hg,X/BCC,6412c19c-e9b2-4e5e-9806-93db8afe10ba
Hg,X/Diamond,f117e589-fb98-47f9-934d-5a69a86e5cd1
Hg,X/FCC,2395faa7-230f-4acb-bfb8-a0023b22adb8
Hg,X/SC,7b0b73d6-cb43-4cdf-aeb2-144a8d0b7ae8
Ho,X/BCC,66874e5f-6abb-481b-8ec1-55dc4c7ec6b7
Ho,X/Diamond,e797d279-a161-4bc8-a76a-d8e0e0e26a84
Ho,X/FCC,915e8a9a-c54f-4d54-bb3e-b2dca2dbd2a6
Ho,X/SC,eebc2be6-2da5-4e6d-b049-59e03b68d165
I,X/BCC,ce98721b-a310-4b22-94c0-c7960285ca73
I,X/Diamond,0c97eab0-dfa7-4a2a-8a40-ffae8c9a46c1
I,X/FCC,ea5bab28-fa66-44ec-97e8-16c2d270468e
I,X/SC,73ee072f-ec13-48e1-8c51-748618953007
In,X/BCC,2935fe2f-cb34-49fb-b51a-9ee04701fbb8
In,X/Diamond,8c77c572-b7af-41ed-b7b5-a7f55c79c6bc
In,X/FCC,fc5a2fa6-f354-4da2-9a4f-5d6da8ebd128
In,X/SC,18eb16fc-7d1f-4c3f-9f09-517093dff6f2
Ir,X/BCC,52bd275c-3088-41b9-b060-d868c9bbafc6
Ir,X/Diamond,6cffd24c-a346-4567-831f-7565a9a14956
Ir,X/FCC,8ba6b469-8dcb-4f4f-910d-48f1811b5320
Ir,X/SC,f40e57b5-6e7d-4a19-b3f9-392109a91888
K,X/BCC,50a97374-0e4d-422c-9a30-b4c077c9d338
K,X/Diamond,6d201341-7dfd-4f96-abc5-864951cfda4a
K,X/FCC,8e40873d-2c74-4fca-be41-2da67135cc30
K,X/SC,ae500f10-4ec7-4f43-9c68-ccca93e5ba68
Kr,X/BCC,3f7c0d80-c9e8-4d82-bce9-069ce15e6994
Kr,X/Diamond,2e1a3b40-0364-40bd-ac9e-07ee2aa82cea
Kr,X/FCC,2181d5cc-2d1a-4dbd-9397-c6565cdd3122
Kr,X/SC,96d4b9ff-c5cd-4acd-afd8-bb62cad5968d
La,X/BCC,e1642b4a-ce3d-4d3c-81ab-f5bb52e1147d
La,X/Diamond,3d553534-c4c7-46d2-a23a-71cf6d241f09
La,X/FCC,d356b0ec-9196-46cf-9a10-3e0db05089d6
La,X/SC,c6ee21c2-8ced-424a-8606-43456714d94b
Li,X/BCC,0f59cd97-2748-4621-9382-e5781408bf70
Li,X/Diamond,9dc9a1d9-c76e-4590-9378-70fc40b644bf
Li,X/FCC,60f7c569-1c59-4642-88cd-b707f8948160
Li,X/SC,403df6a6-ed82-4079-937c-978a992a6707
Lr,X/BCC,9d19c2d2-7b8e-4b59-98d4-87a3ad55260f
Lr,X/Diamond,9d47cd00-892d-4e65-a445-a7b00ae8523a
Lr,X/FCC,c19928b5-b01e-4ead-85fc-b0ce80ec7a8c
Lr,X/SC,8fa71c82-5aea-412d-abb3-d7d0bdffd644
Lu,X/BCC,a78da5f1-907f-4254-854f-1e1491683446
Lu,X/Diamond,45a114e4-8f4e-4ae1-a459-3ea5e6ff23ea
Lu,X/FCC,94f1fe8f-ca19-41ee-a4f6-b72244699dd5
Lu,X/SC,e72eefd5-2805-4ec0-a17c-fcf2ea8d04b6
Md,X/BCC,0521ee53-f445-467c-b9a8-a45a94c172ad
Md,X/Diamond,9a8f6d78-d224-4b84-b1df-f96bad91781d
Md,X/FCC,96150df8-5465-42f4-b936-a492603f8239
Md,X/SC,3ad16466-2bba-414b-9467-0a8c5680c540
Mg,X/BCC,b797169f-fd00-42df-9ad1-a91ddafc46b6
Mg,X/Diamond,2400dbd2-e9cc-4c8c-8ee0-29c7a51557fa
Mg,X/FCC,053b7a2b-e289-4a9d-ba46-b2d9aa18c24d
Mg,X/SC,97b9d4b3-ad8e-4ab8-8e65-94bd774d2e21
Mn,X/BCC,8156cc67-8fc9-4b91-9cf2-7fe415321f0c
Mn,X/Diamond,637caea4-f020-41f3-9773-9527025931a1
Mn,X/FCC,9553bba9-9d96-431d-846a-2e3989f0aee6
Mn,X/SC,6f1855c6-9616-4d49-8bf4-d17dccfb8be3
Mo,X/BCC,4ef178c2-9715-4587-b51b-d832f1bfea13
Mo,X/Diamond,23b3ddc8-6209-4746-8f35-87d50ac4da99
Mo,X/FCC,86ed12e8-dce7-4532-95b5-6592bba7fca9
Mo,X/SC,1fb8729f-fa82-4036-a4a6-9d89048793ee
N,X/BCC,0fd02a30-35f2-41c1-a439-b0d409dad704
N,X/Diamond,effcb0e0-7b95-4d73-a4d0-1b6dcbf24e64
N,X/FCC,748ffd4d-1bcf-4b96-9e07-ac993e99e677
N,X/SC,7edd5f02-b002-4406-a049-422439180164
Na,X/BCC,af71f181-f416-48f5-9d73-81ac39bce470
Na,X/Diamond,697cacfd-3637-484e-96f5-7e12ffab7d2f
Na,X/FCC,b19129c3-723c-4a81-99dc-138447158ce9
Na,X/SC,eb4fabea-dbdd-4e93-b75b-ddde1cc1f76b
Nb,X/BCC,5131a4f0-d93f-471e-84b0-e9ed420957a5
Nb,X/Diamond,228766b2-627c-4936-91b8-57962d5bc767
Nb,X/FCC,1aeb9b91-2f2f-46f9-962e-7d2045e28201
Nb,X/SC,a1384b5e-53ea-488b-9c46-199d8b66b049
Nd,X/BCC,3cff2165-d558-44cd-9d89-87ced6f23c72
Nd,X/Diamond,eba8120c-0c82-442e-95aa-5a694ef16620
Nd,X/FCC,e5beeed2-bd55-48b7-a87c-2c6d342870fe
Nd,X/SC,e7b03e1a-23ad-40b3-875a-2950bf51b0e2
Ne,X/BCC,6a084811-3f3d-4b60-8ac1-1764ebcf6767
Ne,X/Diamond,ab1bbac7-44eb-4f57-847f-5705c57f1cc7
Ne,X/FCC,5ce3429e-fb87-47a5-a8cd-0f143dea4daa
Ne,X/SC,afa21ea9-9f12-4aa7-8c7c-ed86769da1d2
Ni,X/BCC,6a1d9714-c5fb-4ed2-8167-262464c7f82b
Ni,X/Diamond,bf0bcc2b-d24e-4317-b56b-7cd4c4068b65
Ni,X/FCC,3ddb1f86-cd04-445d-896c-655bd87b8ade
Ni,X/SC,b3b7a845-31db-4b3c-8d1e-999fa29700b6
No,X/BCC,f10d4e8a-e209-46ab-9751-88050dc6119a
No,X/Diamond,da597f1d-0a67-4699-8116-749d737db3bc
No,X/FCC,4664c2e2-5d5c-4723-a164-af473b118c2f
No,X/SC,f3f93695-eea7-4f41-8b77-55f70c282113
Np,X/BCC,ee140542-75eb-45b8-b150-e6cbd5d1b35a
Np,X/Diamond,d2144ef1-f4b4-40cf-b909-42af20895dea
Np,X/FCC,94a56f7a-1650-4667-93a6-8e2116cc3ba2
Np,X/SC,ed97ae9b-ca68-4f5c-be75-fd17a42ac71a
O,X/BCC,127d8692-8e86-4169-9c0e-b43ed32020b6
O,X/Diamond,3c2d7aa3-0247-4e98-87dc-bed54de99c6b
O,X/FCC,9422117f-16e4-4261-9c45-eba2ab4d6410
O,X/SC,8918e7e5-4b13-4488-ade9-755454fdfeca
Os,X/BCC,0c3be4bd-67a0-467a-b0b9-6d59ddfdea50
Os,X/Diamond,ccdd9d18-992e-4ebe-8f3e-bda63abbb05f
Os,X/FCC,158356e5-8b2d-4317-8815-6c4a71a0b7dd
Os,X/SC,19b6ce5c-19ed-41c5-b5ca-82aaeb034c95
P,X/BCC,91b5efe3-b2fb-4007-a8fc-013bd1dc0331
P,X/Diamond,51293583-882b-4d45-8ed8-0b869c14b3ad
P,X/FCC,202468ea-2797-49bf-968f-defbbe520ae5
P,X/SC,f139f7d6-bbf5-4258-b508-ca681dbdda9a
Pa,X/BCC,57602682-1c31-4dcf-90e6-47578373ea80
Pa,X/Diamond,4866e4a6-f67e-4b4f-8ceb-4c3e7b90548d
Pa,X/FCC,6714de40-24ce-4176-b29a-51aa57f15b86
Pa,X/SC,7f6ce518-39d2-476d-9e9e-af2468a22a50
Pb,X/BCC,77e1b956-9eba-417d-8f2c-5793e7cf5906
Pb,X/Diamond,23f903ca-516e-490b-8163-9c994e7e15b1
Pb,X/FCC,a1cdcf47-006c-441c-ad7a-7a405211bdba
Pb,X/SC,b97aa0bf-00e0-43ae-8151-816eadf0ef5e
Pd,X/BCC,2c820a34-c592-4235-853d-be422e9f0eef
Pd,X/Diamond,b0f933f4-6cae-46ef-9c86-2b2ed535f9ad
Pd,X/FCC,119570c2-ed7a-44ae-8d06-f31e8126c72e
Pd,X/SC,2096991f-de7c-46ef-8e57-fa15214dbe01
Pm,X/BCC,ce516999-f9a1-4e75-96c6-6d83db85f0e4
Pm,X/Diamond,f061b551-ec97-40b0-a0b4-aca126693766
Pm,X/FCC,585e0d48-1a89-43a7-bfbc-4c146638d139
Pm,X/SC,44cc64c2-281c-4502-9072-5bdc92c95723
Po,X/BCC,b0d0334b-b69f-40a3-87ac-76e4b41a3a8d
Po,X/Diamond,f7f5a447-3e61-48e1-8360-b76782c7da7a
Po,X/FCC,1f3d50ee-e095-4a77-929e-9ea2cb7b2549
Po,X/SC,8292de92-e5ee-40bd-a69e-8c7319193fb2
Pr,X/BCC,710cf078-9819-45d4-86ec-6022c505dd54
Pr,X/Diamond,1ece48a4-69d2-4e79-8006-fb042e765d16
Pr,X/FCC,e6ced8b7-fbd0-437d-97b2-caa44a8f263d
Pr,X/SC,f75fbcdf-e523-4eed-a349-57901e1c5c38
Pt,X/BCC,a9275ae1-b730-4034-891e-e2092fdae267
Pt,X/Diamond,916b5f3b-6d08-4492-a235-0ecbf4f4584a
Pt,X/FCC,90dfd4ed-80eb-4984-8828-44d163ee8c9e
Pt,X/SC,4216b8a3-5d27-467e-a324-a7579ae52801
Pu,X/BCC,650e6d6e-7073-4849-927f-54f046a2b715
Pu,X/Diamond,014f6bb5-a2d5-4f49-ba0e-1eea091780c2
Pu,X/FCC,703c7ea9-903d-49d9-a009-d7c8e35ca1eb
Pu,X/SC,58c4e6e3-2b45-4e5f-882d-450cc173994f
Ra,X/BCC,8f95c7ad-eeb6-414e-be2a-dff50df4f0a7
Ra,X/Diamond,009c36cf-7433-4c23-a6e1-e04e1d2ec37b
Ra,X/FCC,dcce1101-1d39-49c6-9895-4c122c95548b
Ra,X/SC,93a1ae98-b0ff-4553-9416-b17f32b26f46
Rb,X/BCC,aa8810ab-1e49-490d-8a20-c6dcfe24093a
Rb,X/Diamond,23346d17-08dc-400f-89cc-520bde9fc97e
Rb,X/FCC,2f573abb-d5a0-4ba2-8d98-689f03f85629
Rb,X/SC,57f52377-62b3-4d65-af1b-357787b567ca
Re,X/BCC,13fc42ab-c9ec-4e4c-a7e8-7239af7c80fc
Re,X/Diamond,f01f5a52-9a63-4d05-b8f2-7e7248abb549
Re,X/FCC,67c79e01-1a92-4735-9e08-910e75b45a16
Re,X/SC,17734956-0774-4581-893f-4b4f877a768f
Rh,X/BCC,ad434bc9-308f-47dc-8b48-20697a641a5d
Rh,X/Diamond,5152ebf2-263a-43e4-858b-974d64f77fac
Rh,X/FCC,c40f0b64-ebcf-4fa1-bf04-8b6869b5910b
Rh,X/SC,927b6d15-67dd-446b-b826-a495ebd46d55
Rn,X/BCC,a368deca-676b-4599-a562-4aacb4e2a23b
Rn,X/Diamond,72593fc2-dc31-4b2d-b02b-57ad0ccd0c10
Rn,X/FCC,c7293b61-3b62-42d8-99a2-dbc9d82e750d
Rn,X/SC,ca805ffb-b0ea-40a9-9e3f-1fc22cf10420
Ru,X/BCC,12f70d5b-fd45-45f1-9e04-30d723ead6ed
Ru,X/Diamond,58d027a5-65f0-4d0b-8c9c-7a06620bcbf0
Ru,X/FCC,02d9fd5a-5965-4f38-82b5-ddb4aba8a499
Ru,X/SC,26d22542-e3c8-4ec9-889e-3476a65f2aaa
S,X/BCC,5df059e6-cfc7-4a14-b869-bdd717ea35c5
S,X/Diamond,2cc5fdf3-adae-4e7c-adbf-591df6cab86f
S,X/FCC,b339a22d-8752-4494-8838-557b6af31060
S,X/SC,8e5ede99-b249-483e-96ea-4a5358028c04
Sb,X/BCC,b5bb329d-2906-4b37-88d2-f666d653e516
Sb,X/Diamond,191fe330-3fea-4f57-9128-c158cdbcea0d
Sb,X/FCC,26b28d58-c19f-48c5-a6b9-3dc6d669b439
Sb,X/SC,9d62f07f-e133-4aeb-b0e9-d56516065641
Sc,X/BCC,9e5645ff-9c4d-4d8a-9880-b1b4e07ef270
Sc,X/Diamond,f5f2482b-d2c0-43e3-8fa5-4bc261bfa8db
Sc,X/FCC,04fd3a6a-c300-453d-8d86-b8ab25809e6b
Sc,X/SC,1b44e0ff-a518-499e-b44f-889686232ec0
Se,X/BCC,d8f4967d-8106-4e8d-93c1-3d7ea4f5bf83
Se,X/Diamond,49688ca5-2d1e-485b-ba31-171e94295acd
Se,X/FCC,0b1b47a4-a580-4518-89cb-f48770a8eb3c
Se,X/SC,e8de716e-2c28-48d8-a2e3-9d0275e5fb19
Si,X/BCC,a0fff611-aac3-46d2-b84a-083671e629e9
Si,X/Diamond,772fde16-1f1e-46c0-b1ed-82b869ca8f72
Si,X/FCC,a7cccee2-c71a-468a-9427-18ed71d2cbc5
Si,X/SC,7a68e545-d3f0-4d50-85cd-d1e2f0922218
Sm,X/BCC,977b3ef6-6b29-42c9-b5d9-83321cbe2f9f
Sm,X/Diamond,c6b620bf-4c6a-44de-a13d-1173ff0f48ee
Sm,X/FCC,60578b1c-7db2-4d01-b0ee-2024663d4739
Sm,X/SC,c216740b-d602-4c1c-9e00-6220ef72696f
Sn,X/BCC,1bc4344a-2c9d-4dbd-b2f9-413d6153de5e
Sn,X/Diamond,3bdf27e5-844c-43a3-8ebb-2aa5c10e019e
Sn,X/FCC,9c14dc76-e70d-4acf-8bf8-09f3255a27b5
Sn,X/SC,d08a5f98-64fa-4384-83b6-ca4d0df00420
Sr,X/BCC,26958a83-2822-467e-8b3e-f0cb9c1c8457
Sr,X/Diamond,cd9183fd-c29a-47a6-96ee-3168034a5c3e
Sr,X/FCC,2f8aa27e-e166-46ed-a401-38b5fea823dd
Sr,X/SC,09413d69-95cf-41a8-9cdb-612cb8398186
Ta,X/BCC,ecc9a00b-145d-4590-b658-a395c97134bd
Ta,X/Diamond,432a96dc-4fe6-4b64-b208-cfb281949666
Ta,X/FCC,ff1b8812-74be-4f3e-b9dc-f224ac9f9d5a
Ta,X/SC,fdcb5b49-0336-4e3b-a1f0-3001df79c0a6
Tb,X/BCC,8ce8ce3b-37e8-4128-9439-99e361a783f9
Tb,X/Diamond,e8d03505-9594-4d4b-82d5-f149f43888c5
Tb,X/FCC,492b280d-405f-49be-bc51-89c9a8f6f493
Tb,X/SC,626f88de-58e2-43e3-806b-c7c89c640ce8
Tc,X/BCC,5d17a600-1ac6-4011-8dbd-ce6fd65f8a2f
Tc,X/Diamond,39247256-17ad-4b50-89a8-19707bfb9232
Tc,X/FCC,5d19cb01-7aaa-4076-8e99-1328660a01ff
Tc,X/SC,f470d453-5308-4faa-9eb7-677823d0a6a1
Te,X/BCC,42aa28f7-3fe1-414a-be5f-1b5557409ee7
Te,X/Diamond,5918cbba-5b4e-4393-a908-a26a162faa1c
Te,X/FCC,a2bcb859-d515-4267-94b9-435a21da1846
Te,X/SC,22076d6c-ad8f-4663-91b1-3ebaf36b001f
Th,X/BCC,6604e9b6-7b8d-4dfb-8585-306044fbfbd1
Th,X/Diamond,6d561b19-9794-46ad-8e82-199b31b24d3d
Th,X/FCC,2f285a4f-d57a-4021-b08e-8b9ee26791c5
Th,X/SC,355eb03a-1c12-402e-bb96-7508a59c5bc7
Ti,X/BCC,e63d10df-53eb-4715-835f-8e6dbee6b2a9
Ti,X/Diamond,cde2270d-a798-4086-9c4d-d12a32326a74
Ti,X/FCC,e84e2537-9cd0-40cd-9fb8-0beb41160f0a
Ti,X/SC,06419afe-3e00-48ba-b2aa-18543be5bce5
Tl,X/BCC,bfde9f0d-c536-4754-bf94-baca1b60edde
Tl,X/Diamond,a23e7ea1-321d-4b38-9be4-3603933c8c27
Tl,X/FCC,c0c2d178-d302-4737-9d2b-b7a9c53bfaf9
Tl,X/SC,0ad6bba4-f4a6-4a16-a073-9453954c9504
Tm,X/BCC,9cc97bcb-c4dd-4a01-b437-6239dd67fda0
Tm,X/Diamond,117ee248-9d1f-4ba0-9a0c-e214e713b70c
Tm,X/FCC,29d95d86-734a-4308-94a8-a24925d3223a
Tm,X/SC,e1200fb4-3701-41e5-848b-4209d80f374d
