#element,configuration,UUID
Ac,X2O,95bdbb96-7ea2-43e8-91e2-258580b468a2
Ac,X2O3,98f0ffa2-2610-44d9-8a28-81a3703bd16d
Ac,X2O5,a0783a33-4bcd-4e1b-89a2-f46ac08296b2
Ac,XO,ec4eb728-3b84-4380-b362-d901429cf53d
Ac,XO2,a342c877-f564-4528-a18b-a7e1da28864b
Ac,XO3,874500a3-36a6-4f58-8d70-98c7c162b82b
Ag,X2O,3ff28a94-c087-44bb-a69e-9cefcd4c1ffd
Ag,X2O3,7cae7949-b90b-4eac-9ffc-e93b37bdcd0b
Ag,X2O5,c69cdd66-023d-4581-af1b-8c9efc532e8a
Ag,XO,edc9ce18-5c82-49d8-b2ad-2cb8c15e08c3
Ag,XO2,638676dc-7042-4194-a59c-ec737721c528
Ag,XO3,cf989ae7-52a0-4ded-be69-1c81608f1015
Al,X2O,224e5012-1f79-456d-a481-fb177f2b8b28
Al,X2O3,36973fa3-8e08-4e11-a1b7-ccc5129621bb
Al,X2O5,df9174d3-c911-4f71-9196-6277bd535239
Al,XO,388b98b0-31c6-4873-8cd7-45df6cea91f0
Al,XO2,d7873b2e-fd5e-4f8f-ab50-7fce20b12b8c
Al,XO3,1c5779ef-641c-4644-a104-0ae56946f5f5
Am,X2O,65d9b6f6-e97a-4cb4-ae96-922ee27cb05b
Am,X2O3,69d9bb01-4f73-49f1-94fd-6dd7280941aa
Am,X2O5,228b96b3-b498-4aa2-ba5f-205721458bf9
Am,XO,424be7cc-76a5-4b36-8949-7b2a4212e731
Am,XO2,76bf9e29-4c45-4066-b111-3b6d33d6566f
Am,XO3,994bfc99-cd6f-461c-925b-9cb67992d262
Ar,X2O,6dcb25d7-85a9-418c-b246-86284e29baf5
Ar,X2O3,f267c48b-7454-4939-b18f-77686b4fae0f
Ar,X2O5,93f9d82b-d869-4cdf-8b34-acb09c2aafb8
Ar,XO,866980af-1882-45a7-b221-654fe3e9af22
Ar,XO2,5e64e8f4-e6df-4dab-ade5-41cabecd3f16
Ar,XO3,c9bab403-e76e-4d39-825e-204a9ac8f801
As,X2O,2f18da01-bd67-4347-8412-1dcb880034ee
As,X2O3,fbf4e273-c46c-4e1b-b5ea-17008af1c153
As,X2O5,a47852dd-ecc9-47b7-8b27-3343472633b6
As,XO,4cc10463-df8b-4b7b-a89f-985f640d240a
As,XO2,db6675a5-a966-413b-9cb1-0364a6892505
As,XO3,5b00c7bd-1eb9-4807-a9de-2823ddbdbcbf
At,X2O,dcfc5191-3435-49d4-947f-1fc4989c80a6
At,X2O3,7d01ada5-58b1-4782-98ed-89541a7264aa
At,X2O5,7dd02c81-ac2a-4b3f-a618-1276655faae8
At,XO,b9252de7-ea53-4642-a962-6f31137562cc
At,XO2,6edf53b3-de3e-442b-9fc3-d92ea3b8dd58
At,XO3,ca962679-ef58-4a06-8200-ee2076d109e0
Au,X2O,324b9f21-4566-4634-a19e-461d10739a53
Au,X2O3,911b67e2-69b3-4a65-9e70-a27cdf8ba596
Au,X2O5,776936a8-d573-46ba-be4a-0eba813cc4d5
Au,XO,ebab1f42-b328-42c0-8fca-8f1da37110b3
Au,XO2,7d2d0b04-3c31-4afb-af37-4b17b1191d7f
Au,XO3,d45bd2a0-afb6-4137-a1ae-cf1baf900745
B,X2O,f5701440-5416-4cf9-adc7-594873f7326b
B,X2O3,a561bea0-1cd0-42d7-93ef-51e32375cb82
B,X2O5,184bdcdd-2d0d-4a8a-a9da-abd54a76fc10
B,XO,3c9c1614-b85b-4582-a3f7-895fd12b5437
B,XO2,3a6914a4-2eee-45fd-8854-8caddbf16883
B,XO3,d3d565ec-1fd2-4afc-acf0-0aaeac79febd
Ba,X2O,fc0edffb-ed98-48d1-96e4-5d92fea11448
Ba,X2O3,e9f7599b-2c59-4333-ac96-c9f293e5b439
Ba,X2O5,2289b170-f3dc-404e-a541-10e2cdfddab8
Ba,XO,5524f443-19d4-4740-b3fa-badaaed1d93d
Ba,XO2,5e23d649-fe48-4b6e-a9c8-10d3f388e7af
Ba,XO3,44e435d3-d7df-4359-b431-3bccfe3963e0
Be,X2O,6587040c-b89e-4166-8612-cc6b4185a4c0
Be,X2O3,843ba529-a966-459c-bee5-ce03f2a92870
Be,X2O5,55841cee-1a07-436e-995c-4fe0d04ee5d8
Be,XO,7c9935db-8e93-4da9-b61d-1e04bfcedb77
Be,XO2,4b61a88e-f99c-43fe-b135-190697ffdda5
Be,XO3,34766d5f-6810-4e38-a15f-f1c1d239b062
Bi,X2O,ae8e528f-224c-4a8c-8450-4f81ac5d4df3
Bi,X2O3,04a241c8-c139-46b4-8b2b-e2ff732cd0b3
Bi,X2O5,c2030ac0-0f72-4c89-854d-ad7ed65bd254
Bi,XO,4fcdbdf7-b0c3-44c3-9b28-6a94fbb7299b
Bi,XO2,21a92db9-c22a-4c3f-841c-e52dd3ffdf87
Bi,XO3,39ed9716-2148-402f-9608-b74bcde1e583
Br,X2O,3116fa73-78e3-490e-b6e2-577cbcefdd72
Br,X2O3,2b9e24de-6a07-4668-a917-d1d56782f490
Br,X2O5,a7dde6a3-4fa3-40a3-b98b-b3f6b56b03e1
Br,XO,c1d79dab-84f4-425c-bf22-cf8286711a0b
Br,XO2,cdf71a92-0134-462b-9f2d-a0218864cc22
Br,XO3,43ca88c1-1108-4cf8-b809-53ebbc6b4e2d
C,X2O,52e61c57-8688-42a4-b79a-d448b2221530
C,X2O3,b169bf22-e3a9-40fb-8c52-6a1ec5b44a9c
C,X2O5,d2f6d259-56ce-4b2b-88ff-8943f81de4a7
C,XO,e6a41ec3-6fb2-498f-9609-f28996dfd55b
C,XO2,b90b7dd9-4a5f-438a-a99a-d232bf7a2a77
C,XO3,eee77591-44ab-446e-9236-1b98a13d9ce3
Ca,X2O,53b46468-f9dc-4d6a-b1db-b2ed8085a0e9
Ca,X2O3,aa73b00b-73d7-47f7-89b0-fb3d5859c886
Ca,X2O5,7982bbd6-18ba-4787-9c1c-6a513f0d916c
Ca,XO,8a27c069-bd42-41e2-9d3b-03319ae362af
Ca,XO2,a0e1d765-4a0f-4a8a-b82f-8a9f8268fca9
Ca,XO3,0c16b79f-a2a2-4368-b94c-87a425e410bf
Cd,X2O,fc63f1e8-ba92-4fa9-95a0-fb03a42225e6
Cd,X2O3,111f7669-87a9-4194-b8e5-387725219479
Cd,X2O5,df1e3757-bece-4afb-a122-cff0ad496bb0
Cd,XO,a066077c-e1c2-4c55-91c0-51bcb6281295
Cd,XO2,20c278af-d66d-4938-b05a-7cff538a56a0
Cd,XO3,1360878d-23b7-4391-9e5e-4046d47fcdb9
Ce,X2O,9a35fd35-bfae-476f-ba4d-8944c5c41cc3
Ce,X2O3,a08b6898-7ee1-47f1-9411-36c9f47d2ced
Ce,X2O5,3d17755e-11cb-4838-8d88-59394d9879a0
Ce,XO,cd4f10fa-0fb0-4a49-8b7f-d26ccf8a638e
Ce,XO2,474734d9-03c0-453a-b1c9-fa88a1366f8f
Ce,XO3,3eef75fe-faf7-403e-9adc-860674594235
Cl,X2O,503138ea-6531-4278-8f6f-87a57bdb7244
Cl,X2O3,3405921a-ec0e-48bc-b52b-efbc981da025
Cl,X2O5,593142a9-2448-4500-8cc5-c431bc4847b5
Cl,XO,966e1436-c5b5-4bd9-bd81-39aa82534904
Cl,XO2,0b0bc36c-219f-4d78-907a-d724d153555b
Cl,XO3,333d7798-eba6-4ed1-9360-217ab3c201f7
Cm,X2O,b35ca419-bdd8-4f70-b7c1-ac7b0c5db52c
Cm,X2O3,84ee63ee-6968-47bc-8cc5-6baed898836b
Cm,X2O5,295aedb2-02e8-43dd-9b7c-c620af2c6ffb
Cm,XO,587d2c76-76b2-4050-acad-927d775878af
Cm,XO2,1f2dcd60-7e6d-4b91-b2f6-d9f974bae9e7
Cm,XO3,789981ce-e8cc-4c94-9827-a6c46bf18054
Co,X2O,1c4098fd-b14e-4a27-af0e-239d9925a8d1
Co,X2O3,91389d23-d02a-4a97-b495-690330599fef
Co,X2O5,0c503a5a-7b4e-4e26-9a8e-3068955a7ebf
Co,XO,7333dfaf-4602-415d-a4a0-f0ab018c88b8
Co,XO2,9fe7f0c0-c4d1-414e-a0fb-2b89b7cdaa22
Co,XO3,f8a05b67-d0b2-413a-ab8e-021e059b07a9
Cr,X2O,5f3cf62a-200d-44ba-9f2f-45e3d7e84dc1
Cr,X2O3,c106b471-3e7c-418f-b937-6943e18d99b6
Cr,X2O5,96c9b8b0-04cc-4784-8f35-a70ee3e6cee0
Cr,XO,aff0dd0e-932f-4e8b-b529-7238c4465cef
Cr,XO2,80aef4a8-51b3-4e66-b23b-4e099ad53928
Cr,XO3,ca577faf-6bc0-48ba-be58-5d8413eca518
Cs,X2O,4e5bae61-1ec5-434f-b4e6-0d9b25b9a4a2
Cs,X2O3,6897dea3-3626-41c2-8fb6-47f819759fe8
Cs,X2O5,b87849c8-7a26-4813-8d73-151275a6aa80
Cs,XO,0a0199db-ccee-4a9b-afac-31324b95a195
Cs,XO2,028bfc5f-f2ca-4155-ace6-55afb141de0d
Cs,XO3,4b938a17-b208-4b3c-9f31-cfb1e97a3c65
Cu,X2O,3001833c-8d5f-4a22-8a2f-e8d0589a5a61
Cu,X2O3,340a242f-a924-4505-8c16-473b680c9b6f
Cu,X2O5,46f15d7d-ceca-4dbb-ac7a-4cee6268d772
Cu,XO,d9e81de2-6d5a-42df-b98b-f62b91c73658
Cu,XO2,96361ad8-1c73-49b3-a3a4-30f2ed3fc996
Cu,XO3,c7531210-6eb2-4c5d-b2b0-d234e9277fb8
Dy,X2O,882a161d-e46f-4147-b46e-3b989e60f901
Dy,X2O3,d9a49ffe-5ed6-4efb-879e-bd44d50ce7be
Dy,X2O5,460ba3cb-8400-48fb-9cf3-ec079f8b6eec
Dy,XO,018427dd-7a98-4312-8021-cc3a85901e63
Dy,XO2,52267b58-9771-4957-a4d8-e180f668cca2
Dy,XO3,9b88aa11-1937-452d-999a-093bd86cbc72
Er,X2O,f626f400-dd48-43d2-b557-6a6ce25d56d2
Er,X2O3,f4fbe6fb-9a56-48d5-b063-105cc0b18060
Er,X2O5,9c176977-0096-4e61-9911-6c38f576c07a
Er,XO,6ab17a1e-de42-4243-9987-70c0f8f1599f
Er,XO2,8015ba7e-8abf-47f7-92b5-54496eab9123
Er,XO3,6169156d-bcc0-41a9-a5b2-7caf0d0ee2f9
Eu,X2O,d1701086-dd8e-41c5-b8c6-5d351bbf9127
Eu,X2O3,598febfe-681e-4651-9cb6-457e98988877
Eu,X2O5,d268ae4c-3ae7-499a-9f92-33b9ac906fef
Eu,XO,5e4c165d-d30e-4bca-9e43-979e225a60e6
Eu,XO2,42ff85ea-017c-4090-b407-1b5eafc725f5
Eu,XO3,b6eb0d31-3310-485b-8173-24294c22eb61
F,X2O,e972693c-adb8-4674-b9ca-9f3eeb1ac170
F,X2O3,2b18f66c-b3c6-49b2-96d7-cf2cfbbc2b06
F,X2O5,5d2ae95d-3089-4bf7-a52d-0e4b9d338b8b
F,XO,6154871a-0256-4bd2-a523-b27a6f326fbe
F,XO2,f687935c-57c0-44b8-8d91-ed51802efc9c
F,XO3,7c003278-c086-4f9a-8e7c-f86958e16f17
Fe,X2O,54de5725-a0c4-4ae3-a5b4-e73cb03fe263
Fe,X2O3,ca852842-e2a7-48a8-8a87-7bbe5830a124
Fe,X2O5,3bb2f208-a273-4df8-b797-f808dc2ff87b
Fe,XO,cd6554d9-1906-44a8-893d-468e91ea6902
Fe,XO2,7a2b2582-f4d1-4f95-9fc2-35be3737ebeb
Fe,XO3,fb7e6062-ba13-4638-b121-6c5a9547ba7f
Fr,X2O,a119ab68-a9f5-4722-bd6b-dc345dd853fd
Fr,X2O3,df9bd24c-2dd8-4c76-80f5-5e8c17e4bfcd
Fr,X2O5,bd3a5417-0cfe-4943-b9a7-a8d0352d856b
Fr,XO,f697f37e-3d94-4955-afba-8028121d5a27
Fr,XO2,02ae7d2f-65f0-4ac7-8e3b-4bb9a519fc34
Fr,XO3,a43b3bf3-bf33-47b2-a726-208136e7f12b
Ga,X2O,40936999-7e96-43bd-bd74-8837df93fe54
Ga,X2O3,33d4f09e-c9e9-4f7b-b3e1-56296aeec4f3
Ga,X2O5,90b5bddd-15d0-4860-8fe2-1539effb1c97
Ga,XO,448d8290-bf77-4057-a1b9-c98c76d78dae
Ga,XO2,63a44eb7-b526-4d1b-9334-30509f1385d2
Ga,XO3,298f311e-eec2-4e8e-acab-f49f42eab93d
Gd,X2O,48602962-0638-4a1d-b494-eee7f16901c2
Gd,X2O3,8cc246b1-e516-41a0-9180-3fc58dbec636
Gd,X2O5,0138c299-d005-49be-989e-2ba317a91867
Gd,XO,8d9149fe-e5fd-4368-a605-b5f3a89cccfc
Gd,XO2,51789c60-f629-45d9-a9ff-6934d3a969d8
Gd,XO3,f2c75d7d-f089-4369-b631-3ca3004810d1
Ge,X2O,96f17665-689b-4709-b321-6a4e7a36f4a5
Ge,X2O3,c115583a-ce0e-4d72-b263-7ce992846201
Ge,X2O5,73d68c25-ca95-4b03-8c73-25d0e08705ed
Ge,XO,fb7c4de0-944c-478e-8200-dc6e6853f1f6
Ge,XO2,2ae79966-ec99-4466-945c-ffa80aa70741
