#element,configuration,UUID
Cs,X/FCC,5df7ce0f-7e6f-459b-ab34-1e6cc9b26f1c
Cs,X/SC,ca04cd30-825c-4a99-b849-55005fd14829
Cu,X/BCC,04fa01a4-e0e8-419f-a663-aaf637380dc6
Cu,X/Diamond,0f32d2d0-4218-4ef1-9cb0-07d42e206b94
Cu,X/FCC,59e7d592-158d-49b1-b821-c75c7b224460
Cu,X/SC,8938f23f-6812-4f05-8ac0-28fff5573ba9
Dy,X/BCC,5d37ed52-0942-4342-8b12-4e3ebf248793
Dy,X/Diamond,4dff582b-d9b3-4f40-a0af-df827ba13ad5
Dy,X/FCC,a75b56fe-4f74-4ceb-87eb-8a053341d922
Dy,X/SC,ab4f087d-c596-49f9-9ae5-1837ccb01d35
Er,X/BCC,8f890e5c-3791-4a8a-9345-3615b8e7172d
Er,X/Diamond,3ce9267f-9630-40e7-b8f2-f3d773deb1bd
Er,X/FCC,50dc9d11-8f83-431d-b7b2-8b2ee27509e9
Er,X/SC,fc8c9445-39d6-46b2-b5b3-486bcac1efc1
Eu,X/BCC,6749d5c2-774a-49e1-bb17-db8f78850d54
Eu,X/Diamond,88b281a3-9c18-40e1-a5f4-d687d05b4efb
Eu,X/FCC,c05531f7-28b9-4359-98f3-1c2f2a78fde1
Eu,X/SC,4dd4634b-259c-4833-a78d-43afbefd8a49
F,X/BCC,451a22a4-d797-4964-8f11-7b93de095730
F,X/Diamond,44545d4e-bdea-49e8-892a-3920606cd95f
F,X/FCC,5a56302d-640c-433a-8a54-9550130d0f06
F,X/SC,580cfbd4-9302-4929-a6d0-39684f56e604
Fe,X/BCC,58b68a3c-b0c4-4edb-8f55-fd5498af8a69
Fe,X/Diamond,441f7c85-7ec0-40a3-9f9c-756d8d4fafc1
Fe,X/FCC,29343ab6-075d-4811-8312-005998cae863
Fe,X/SC,41f927c2-781c-4e47-9ec2-916104a5e58f
Fr,X/BCC,36ad3008-dd79-4c80-9ac4-8a74e2edbda1
Fr,X/Diamond,42ebea64-c4e2-475f-b8d5-fb55e428f88b
Fr,X/FCC,1b33df9c-8b6a-4ce1-94e0-bd1fbdd4690c
Fr,X/SC,c5b56072-7f91-4639-a75e-1e6ec0b308bb
Ga,X/BCC,92fad9d7-ea8f-4f23-9384-46266277cab3
Ga,X/Diamond,7a2c3660-23a9-45c6-9e1d-7d66b8c96365
Ga,X/FCC,1fe71dff-65a3-4644-b83e-0ef810373f5f
Ga,X/SC,48719ee1-8201-430d-b39c-dee843971a71
Gd,X/BCC,3d40f5f0-fafc-4f0d-ac0a-982c36437f61
Gd,X/Diamond,5dfb2f0a-0d92-42e6-959e-aef36451ed9c
Gd,X/FCC,4dadb36e-3d69-49d1-baac-155aa8de321b
Gd,X/SC,1ccc7c9b-9eca-49bf-8c2f-2806c2156595
Ge,X/BCC,55ecd1c4-f289-4542-90fa-c3a08ec03245
Ge,X/Diamond,d9b99b7c-b5bb-44d0-9a57-31a17fceed16
Ge,X/FCC,efe8eb9f-93e1-48c6-974d-9cf1ef9aefa7
Ge,X/SC,aa7986f9-790f-4fee-b0eb-194cb38d0f87
H,X/BCC,6441d127-0845-4dcc-bb5b-f2ed90c658f5
H,X/Diamond,f80e7038-7520-49b5-a363-9318b68daed8
H,X/FCC,6c987199-3690-4a79-b1b0-0f34f382d1a1
H,X/SC,ca4a49ed-2c5b-4f36-845b-cebdc6002dfa
He,X/BCC,7569ee2d-2676-4f17-b9cc-d9f09ddd8500
He,X/Diamond,5f50b378-0348-4db8-b9c2-24d0f6df9765
He,X/FCC,45c1bf59-8402-4ed6-a1b0-9fb833701ff4
He,X/SC,96d9ce83-fdc0-40d7-a376-c200ea403b4a
Hf,X/BCC,3b2efe78-fd9b-49f4-8c87-ee5ad302bc91
Hf,X/Diamond,c4c824ef-8527-4d28-9c0a-3e3200b5410f
Hf,X/FCC,9d1398d2-682c-4334-9cc8-ab5ec88422f7
Hf,X/SC,d24c9129-f391-440a-b436-7e81fef47cc3
Hg,X/BCC,1b774d48-ec04-44cb-8bd2-afa8f6d65f34
Hg,X/Diamond,2858443d-d676-4fae-90ec-3ea3a0d5421b
Hg,X/FCC,5ce3e205-64d6-4f01-a37d-36fdaf2d626d
Hg,X/SC,bdf26775-3114-41d1-88be-540321b6450f
Ho,X/BCC,9785d083-4d6f-43e8-85fc-210dd3abc5c5
Ho,X/Diamond,a2b03a25-3060-4400-8d06-6bf428f11b91
Ho,X/FCC,d6ecdcbe-de01-40c3-9bd6-592974812860
Ho,X/SC,e293c4d4-1c61-4c89-89e4-b053ad68301b
I,X/BCC,ab4ff76b-b99d-4606-90e1-366ebe0eab8d
I,X/Diamond,b888975e-5cc7-47ec-8d55-84d349a3d186
I,X/FCC,d0282805-db37-4345-8cbe-118e1c1782c7
I,X/SC,eda7ec38-f9b7-42ae-bb0f-8558cc34d5f2
In,X/BCC,7180157d-2ca8-4668-90a8-cc68ccbf1fad
In,X/Diamond,b02a8e47-48ed-4909-9263-9da4a52bdadf
In,X/FCC,1af9926c-9dfe-49d8-8f23-b764cb904848
In,X/SC,b71496a4-9a60-4673-b4b9-bc20a27f9e89
Ir,X/BCC,b5ad7b2d-2b9c-4b59-b76c-528010b12927
Ir,X/Diamond,03b6012f-ca5c-4ad9-8921-dafc54e5f7c5
Ir,X/FCC,8b36a520-6163-483d-a882-dc92a7877741
Ir,X/SC,693df66e-a9a7-4b22-952a-633cdcc4d908
K,X/BCC,90d261a7-3d5b-4e30-b35b-30dbef6c2914
K,X/Diamond,d830ee78-4bbf-47b8-b563-254fcd206146
K,X/FCC,54865dab-b29a-4c1f-8f1f-92f252f516a2
K,X/SC,c67a5bd0-9579-497c-95d2-293c137aeb7e
Kr,X/BCC,b42d4d54-9ac8-43c0-b174-699d92e1ff54
Kr,X/Diamond,e4986fcb-32e0-4ce1-8e91-9ae245fa57f0
Kr,X/FCC,bc68d9d1-d327-4986-afc8-0e9ebfc5201f
Kr,X/SC,97e7c550-e1b2-4743-a923-a4c08eda1345
La,X/BCC,c7bcb375-4b80-4b2c-b7c5-62e572d0c3a0
La,X/Diamond,a2520ef1-5c8e-4fef-9498-0c6ba6199b8f
La,X/FCC,41561b50-38c2-43af-b117-25a8789e49eb
La,X/SC,9ebf3e58-b343-4bf5-a294-1c408f4856e7
Li,X/BCC,8e19c56f-8e64-43ef-b303-2e09dee34f11
Li,X/Diamond,63040886-44d8-4a7c-9d63-475b303fd9f4
Li,X/FCC,635e55ea-b098-483e-a403-e9b8805bd9e3
Li,X/SC,678710b1-4066-42b2-9f10-509675ac4eab
Lu,X/BCC,17df5d54-6605-42b2-9d75-ac4d746e3cd3
Lu,X/Diamond,8de0efe8-a466-4be8-a5e4-e3f18d70abad
Lu,X/FCC,6297d698-aa7c-4e52-8878-cd8e160d6a8c
Lu,X/SC,5d892fd4-71d8-444a-aba9-3bd46526c38f
Mg,X/BCC,6435d0e5-d09f-47aa-96ba-9018e1c54b61
Mg,X/Diamond,67670f10-fc83-4216-a6e0-88e77c714214
Mg,X/FCC,63c67b60-aba4-4c3f-afe9-6c2af0a534fa
Mg,X/SC,8b894644-6967-443f-b119-1a1b48da1873
Mn,X/BCC,cab23135-709a-4b7f-83f3-70fa5e098745
Mn,X/Diamond,55fe5c2e-7cfc-436d-8e2a-6da26ba63936
Mn,X/FCC,52d7e1ce-29af-4e1a-a347-7755f4ef2e62
Mn,X/SC,3642b026-e786-442a-bd99-d9ee3f73ffdd
Mo,X/BCC,297b73c3-8704-42f7-8300-90b5e6d25315
Mo,X/Diamond,fd8f1ec1-984a-472b-adfe-3e29c49d34fc
Mo,X/FCC,b294097c-c984-4535-8082-091e5b125b1a
Mo,X/SC,d41c2779-0078-4408-af76-b03ea39eea11
N,X/BCC,088a177f-f71c-4ae7-9e83-b0a8d33fbaf6
N,X/Diamond,824dedbc-5d29-4d71-b4d2-9996480c6af4
N,X/FCC,7a1add75-2ef8-4bfc-a007-6518ea4d48f8
N,X/SC,18c9de6f-55ee-4e02-bfa3-d45729efe388
Na,X/BCC,78eab219-0b3d-4e5d-9a18-28dbdd66bd39
Na,X/Diamond,0b87fc53-5bcb-441b-b59a-19ce7dd22cac
Na,X/FCC,c4668f92-708a-4704-bbda-50acc65eeb4c
Na,X/SC,3062485e-aebf-46cc-b867-dcd542aa927e
Nb,X/BCC,2ef0900a-1336-4e69-a7ff-b565252d3e56
Nb,X/Diamond,8aecd567-c784-4bc4-8517-dd20cd26678a
Nb,X/FCC,2d82b99c-22e4-4253-98c1-67ac75757b0e
Nb,X/SC,5230fed9-6943-4746-9550-ec0989bfad9b
Nd,X/BCC,4bcafc52-6b92-4730-818b-a43e7dd33fc8
Nd,X/Diamond,8204fb54-635d-4025-ac72-193c5c02a51f
Nd,X/FCC,6b1de3fb-4b25-43ee-a254-084c0fc060cd
Nd,X/SC,781680c8-cd7c-4922-b7a6-58f5023834af
Ne,X/BCC,643009c5-fe52-4667-9c41-5b565e85974b
Ne,X/Diamond,00781e67-150e-4e91-85df-5138e3551ecd
Ne,X/FCC,02e353a7-d193-41dd-bd8b-58b8399bf379
Ne,X/SC,aae6d40c-f4ad-4452-a82e-f22cf87435f5
Ni,X/BCC,328c923f-1c54-4c60-bb36-7fb0b9c779b7
Ni,X/Diamond,7b0f58f9-ab39-4356-a845-878f81797da3
Ni,X/FCC,7a0b8e7e-1080-42da-a641-656fd95fc66c
Ni,X/SC,8faf89a3-1bbd-4ce0-a230-a2287796a579
Np,X/BCC,1ffed7b4-2c39-46e6-bb65-753116cd00f3
Np,X/Diamond,3df02db0-e48c-4d09-b4ac-bfba1c2fb2ca
Np,X/FCC,c8fb8ed3-b2ef-491b-bf0a-ccd0d1f8b2b7
Np,X/SC,86092148-7211-4358-b4d9-1d737f0ed987
O,X/BCC,fe5daf12-6c5b-4c6a-8bb4-f4b405063a33
O,X/Diamond,fd7800de-7bb2-4164-a0b8-6f30c04b4100
O,X/FCC,147101c4-92d2-4f10-a34b-340409dd3c5d
O,X/SC,76cf2d16-1b12-4903-9270-9631f6656d5e
Os,X/BCC,7777b144-1edc-4ad3-b53c-fe06152d6f68
Os,X/Diamond,19dd252f-fa0b-49b8-937a-d18ae80bd6d0
Os,X/FCC,d86abf9c-9736-4cfd-a996-0b5cfb21f762
Os,X/SC,d9e72658-2e9e-4f04-a298-a88ff021c338
P,X/BCC,94aa54d5-7e78-4776-ba90-948613073b13
P,X/Diamond,742303d4-6bea-487a-b3c3-d57bc7b18eca
P,X/FCC,398cb7d0-8494-4ad2-a05d-b1492722a65f
P,X/SC,c760b3ff-eeda-4da5-9009-5a4f1951a0e1
Pa,X/BCC,8b4419de-9df1-4bc8-afc3-ef79768829bd
Pa,X/Diamond,e91bb997-3901-4fd3-84cf-203575215844
Pa,X/FCC,69272010-3532-4fdc-abfb-61f7c1ad88c0
Pa,X/SC,f3e4eeec-83d2-47ad-aa2d-e1b5a9c7c641
Pb,X/BCC,ba8e4ae0-17a6-4b03-b9c6-12be4f9cb439
Pb,X/Diamond,448d93c9-ea5f-4958-b8a7-da2ab45da37e
Pb,X/FCC,bb339c85-ac97-4c0b-9a85-b43245c776ac
Pb,X/SC,225f6a9d-8a25-40df-9f74-ac5c452156af
Pd,X/BCC,c8b49f95-8c51-475c-85d1-8a9f1eb421a0
Pd,X/Diamond,f7114860-b580-48dc-8010-c65b48ee5b27
Pd,X/FCC,7ac7619d-c5e0-4e13-b53a-5464396b0f96
Pd,X/SC,aa312855-03b6-4998-be6c-708336c4841a
Pm,X/BCC,a213cee9-4f09-4d62-93e1-d2354f22b086
Pm,X/Diamond,5f606d3a-e98b-444d-95c9-1c7da3a5ff59
Pm,X/FCC,dea68c3e-2e0c-4941-8109-976e13bd2018
Pm,X/SC,178bed2e-640c-4714-8496-521b22c6e4ab
Po,X/BCC,31e3b047-c9e0-4ed7-a034-64980ec9b340
Po,X/Diamond,5763fe29-5be5-4c66-9f1a-141807880053
Po,X/FCC,76ea97ac-53c4-487a-b310-feda5ec5b4eb
Po,X/SC,a37d8015-874f-4a3e-a7ea-5e8a32615bd5
Pr,X/BCC,1a03851f-11f8-4a2a-8bb7-1a0a3acb157d
Pr,X/Diamond,d015769a-2a5b-4b20-917a-f1408a38f966
Pr,X/FCC,1bc67374-c2d4-464c-b270-cdba31ccc617
Pr,X/SC,d8c7a66f-f024-4dac-b24d-375c0043ec49
Pt,X/BCC,d17f44a3-29f6-4794-9c09-a93d2e48cfe5
Pt,X/Diamond,a22dd368-e760-4776-89f9-faa760a4ad8e
Pt,X/FCC,b0e7f82a-6c6f-4ab9-af45-4d18b526137f
Pt,X/SC,9b2dff3b-90f4-4edf-bee7-03a591e77aa2
Pu,X/BCC,d904d2a0-c0ea-4b36-808a-887c259aee54
Pu,X/Diamond,532d81e7-6134-472f-9db4-715e7eead513
Pu,X/FCC,a30b6d71-ce59-44e3-b624-0dff31b3c318
Pu,X/SC,d76d80f2-512c-4a34-8bcd-a5aec4a03e31
Ra,X/BCC,06997f75-8139-4384-ab6d-f74ab2b3acbb
Ra,X/Diamond,e3baed03-a117-4b9a-bcc7-15172061c819
Ra,X/FCC,03b293e9-c502-4144-a6f1-253daa411879
Ra,X/SC,64aec8c4-487f-4525-933a-b32461e801dc
Rb,X/BCC,898afb1d-af0e-4407-820d-fc14d0c217a5
Rb,X/Diamond,facebc98-a5fd-4600-8d23-71dde74cbf33
Rb,X/FCC,cf9dea45-75c4-4662-b2bc-8a5fd8db6462
Rb,X/SC,50321436-9bf3-40b3-8d34-05fadb621cde
Re,X/BCC,e5d995fd-6f56-4491-aaf1-822b5ce98005
Re,X/Diamond,b42b45ef-de44-4b33-b303-bae0a5239bb0
Re,X/FCC,8804db0c-cb83-4c2c-9ff9-1489b59ff326
Re,X/SC,75ca296b-46e5-4063-a014-63e9421ff350
Rh,X/BCC,be470437-32a5-4dc2-b053-54175c2f269b
Rh,X/Diamond,9f864525-1703-44ca-ba75-0bcc10b1cd67
Rh,X/FCC,c2997a1c-8689-4e72-b9d5-30ce71c45619
Rh,X/SC,903f2703-be09-44fb-a8c7-fc56e8638271
Rn,X/BCC,deb3844d-7b46-4b84-aca4-4f1b5b9bb5b5
Rn,X/Diamond,f9d1b34e-2f04-4acd-9f5e-921e035020a6
Rn,X/FCC,39517144-6200-459a-91c9-121434282a98
Rn,X/SC,d572c2eb-ccf6-4248-b4ac-4f0c83bb7fc4
Ru,X/BCC,535d18c9-bb38-4f25-9b07-652a87daa849
Ru,X/Diamond,267f6d93-ba81-4d08-917f-ef165d33a003
Ru,X/FCC,c3b0e2f9-1e43-4a49-8f5b-128296c23b15
Ru,X/SC,c9337d7e-fc27-4e89-9c68-70043e00a2ac
S,X/BCC,9075aa09-1f3c-45a3-a901-0d4e7fee13c2
S,X/Diamond,3138bfae-b9b9-480f-b476-9fe1c00d7741
S,X/FCC,f7f0b29d-40b3-439b-8d08-aa0a54c2a24b
S,X/SC,f74a581c-5d2a-4d12-bb55-26d4e6dcfe9a
Sb,X/BCC,a4adec4b-57dd-478b-9a73-f67df1f47a1a
Sb,X/Diamond,c1187a91-3be8-4b3e-8797-065d835cb56e
Sb,X/FCC,12699f78-4b72-4720-83bf-161672b464e8
Sb,X/SC,6465dae6-e694-41e0-9cae-33fa4ddcc592
Sc,X/BCC,082d446b-3623-4c9a-88a3-d7510cf14105
Sc,X/Diamond,ff0068af-89db-4d7f-a9b2-227fab540bcc
Sc,X/FCC,d40ff8fd-5d43-48b6-a12d-a6e785b78e65
Sc,X/SC,9c38995d-1f39-4549-b320-db0fdf914432
Se,X/BCC,24cc34b3-d67c-453a-8561-3246b752d66b
Se,X/Diamond,be3a38f1-0380-4432-a609-62422a81b4ad
Se,X/FCC,64cfc73d-e9fa-4368-a075-f6db2b8246c2
Se,X/SC,1190e73d-be22-4ad6-b162-0a03fa3bf1e8
Si,X/BCC,b83eff0e-669e-44ee-9b82-5787b86a86ab
Si,X/Diamond,f813ebab-f1d0-4a7b-ac7b-4f84145e259b
Si,X/FCC,a6f624e4-a893-4f89-81cd-0cafc35891ad
Si,X/SC,8ed8b139-4de7-4e0b-812a-3e4c6f449c7a
Sm,X/BCC,48bebec4-12b8-4654-b68e-3312f5adfff6
Sm,X/Diamond,4630a876-888d-4a5b-bf2b-aad2ad423ce6
Sm,X/FCC,f5903770-c4b7-486a-ac8f-8c15382f56a7
Sm,X/SC,1b7ae079-9c9f-4ac2-918a-28e7b6dbc612
Sn,X/BCC,9c4d9a5b-01a8-4b38-815c-4383d9846f37
Sn,X/Diamond,f72aef00-148c-48da-9645-f213854d11e1
Sn,X/FCC,a75505af-51da-45b4-b665-c938ebe9eba8
Sn,X/SC,4ea13952-3702-4267-9ff7-7c54167a9e45
Sr,X/BCC,414a866c-1801-4437-a449-88dc34c8e456
Sr,X/Diamond,3516cf93-1266-4853-95ed-e58642b3263e
Sr,X/FCC,d2e78770-0dd4-4ceb-8a71-72b476392631
Sr,X/SC,674cceb2-16ae-4c62-9254-df1886f0c88a
Ta,X/BCC,010df317-b16d-48ca-85b9-80f3fc53f6dc
Ta,X/Diamond,9eccb9d2-2f54-481a-9dbf-df49e37f6842
Ta,X/FCC,8a807310-f562-477a-be89-7a6c4f97f56d
Ta,X/SC,a5d95c2b-e338-49ee-b83b-36e50976df1b
Tb,X/BCC,ddf3f798-778e-4564-8f43-f9b99b542d13
Tb,X/Diamond,34269369-9d39-4674-9545-52c33d2df03f
Tb,X/FCC,bd4ba063-4a3d-4512-a4a2-2f0679718204
Tb,X/SC,938e5f6a-1722-42a8-bbaa-5243bffdfded
Tc,X/BCC,8b8a6b6d-1135-49f1-934d-06060d2e3212
Tc,X/Diamond,c32991c4-ed40-450f-962b-fa1d04f32f6a
Tc,X/FCC,b46b7283-9c47-419a-b5be-ef4ba419ac1d
Tc,X/SC,cf204c6c-61c7-4f76-9734-9858e92d5622
Te,X/BCC,7a29a8d8-0002-426a-a0c5-eee8ad0c2c1e
Te,X/Diamond,733173f3-c575-4ce1-8805-c916c910872c
Te,X/FCC,ab6a1436-df2d-48aa-ba70-f1032f22bf85
Te,X/SC,c47e477c-d688-4662-b825-df321769a9c0
Th,X/BCC,71ed6313-8778-4e6f-9963-ebb34c6a7f5b
Th,X/Diamond,5b29250b-9703-4c9f-87d7-430db2998043
Th,X/FCC,2263cf58-8d33-48cd-a36b-8730e250529b
Th,X/SC,a96e9344-a406-4716-b83d-06dc2bd7ecbf
Ti,X/BCC,a3626764-c65f-4d12-8b68-bdbca6d78f0b
Ti,X/Diamond,390b8ddc-bb3e-4ebc-abc7-7114d053aef3
Ti,X/FCC,34490a81-f10a-4df8-9763-9160b37e3590
Ti,X/SC,b319c7c7-1bf6-4797-a121-773e0447ff96
Tl,X/BCC,edd4f633-b855-4eae-8c5d-bb7a4fd98163
Tl,X/Diamond,c6abb07f-88c1-4c73-af13-8fbd29c62fd1
Tl,X/FCC,e9f004f0-1ea4-4ae9-84b9-7b5097a46a69
Tl,X/SC,2fc9b919-f809-41d7-987b-6564d2df2f54
Tm,X/BCC,153b4a3b-0f0d-4cf6-b583-d3edc04031d5
Tm,X/Diamond,82594836-9f28-4025-bf95-797a2263ade6
Tm,X/FCC,1c59239f-116d-401e-9bb9-022d2f9a09dc
Tm,X/SC,f4fba7d1-2160-497b-b730-093821348d18
U,X/BCC,0c735219-0c25-462b-aeab-c98e177a0885
U,X/Diamond,82f1b323-1630-4c62-9b63-55bc55f648c5
U,X/FCC,a377bc45-1ead-4359-b7c1-3bada7aec6fc
U,X/SC,b5fe6080-271c-40e3-a584-da228097ca12
V,X/BCC,8c5e88b5-8f99-4134-b45f-befe0362212c
V,X/Diamond,ab72888d-1074-42a1-9d18-bd35b12b2fe2
V,X/FCC,865718c5-98d6-4199-8247-83da1a68def3
V,X/SC,de5be99f-1245-4713-bf99-d55ba89ac995
W,X/BCC,04573a70-6738-4634-8c13-a7179a26947a
W,X/Diamond,a3926b1d-6950-44e3-82a0-46b32d922034
W,X/FCC,7257c5f6-776e-4bba-a11b-016a04497645
W,X/SC,c251f34b-2a54-42bb-b6fe-e2a87206bc0a
Xe,X/BCC,959c29d2-475b-4c5b-99cf-07704f0e293a
Xe,X/Diamond,5e2d91cd-3e2e-4d5b-b7bc-086a1aea956d
Xe,X/FCC,4a2ecd59-2034-4385-a29e-eed5d1daf780
Xe,X/SC,22d8b580-496f-4486-bdfd-18771b417ad8
Y,X/BCC,6eeff5ab-8b7e-43a7-a92c-7e2ced71427c
Y,X/Diamond,8c00cd90-fcc1-4250-ac56-975b656336fd
Y,X/FCC,544240aa-76e8-426c-ac77-1563e0fa2434
Y,X/SC,ec4d0188-cfea-4644-9420-45032571224a
Yb,X/BCC,43c9686c-a2c9-409e-92f4-e7e017f76779
Yb,X/Diamond,8339304b-2a3e-42de-b782-b89f1a9b032b
Yb,X/FCC,28b0033f-79a3-4238-9726-aa76e3a265fe
Yb,X/SC,2ed98ca6-bd5f-4047-b497-f7168fd46c36
Zn,X/BCC,c6da96e6-0422-47bf-a7b2-c53f36c5799b
Zn,X/Diamond,24311376-bd23-4d06-bb98-700cbdb814a5
Zn,X/FCC,2bdf9057-58d1-42c5-bd78-66f33e50986e
Zn,X/SC,1bdba94d-f537-4728-b4aa-6efa425a0cd2
Zr,X/BCC,07c3a7e4-0e7d-4528-b9ad-b3a749c2c6cb
Zr,X/Diamond,a031ffb5-8e1f-4982-b589-cbd5611785e5
Zr,X/FCC,cc7796ed-7572-4a09-a1c2-c73b5c33eb7a
