#element,configuration,UUID
Ac,X/BCC,f70e6c79-612c-4a3a-a55b-aa63cc5fe734
Ac,X/Diamond,7dcbdb6a-6c0f-4bfb-9d01-32532e357349
Ac,X/FCC,2102f699-4979-47f8-b214-7a66e49b2c32
Ac,X/SC,46ceef98-dac2-4c20-9f57-c6af225a8071
Ag,X/BCC,a644cbbe-9a54-432b-813b-d0b58b0a3822
Ag,X/Diamond,940be920-fdc8-4d9a-bb6b-a003f9832bf7
Ag,X/FCC,32318999-7769-4982-b583-06863179dac2
Ag,X/SC,bafa06d1-9b01-4a63-b848-1cc268c0a80f
Al,X/BCC,f420faf2-301b-40f4-869c-b60eb0730e6b
Al,X/Diamond,72d667a8-235d-4277-9806-2cebbf043fa0
Al,X/FCC,cb57b32a-8939-4810-bdd3-4a2c5dee06e6
Al,X/SC,23599f4c-5cb3-4016-bd20-7b6aab8d5782
Am,X/BCC,54fbf09a-2d8f-4712-bd84-28c76958eec4
Am,X/Diamond,3e934461-e36e-4b16-a719-f7a619bd0176
Am,X/FCC,400e5f68-3dab-4794-8234-039ecfa4d603
Am,X/SC,424d9812-2f72-4924-8d4f-e883851cdaf0
Ar,X/BCC,0cce636b-cd38-4605-9532-2c7767389f63
Ar,X/Diamond,e4d1cb54-0bb9-42ec-a2fd-66515651f5bc
Ar,X/FCC,4c800a63-6f04-4a9d-84eb-e17f8528152e
Ar,X/SC,3e7624bb-7dab-44c8-8982-64cd09b2e34b
As,X/BCC,8974c58c-a07d-4c5b-91ce-1d8e6aebda12
As,X/Diamond,9c057002-f145-47c5-9aa1-1611a2a9da3d
As,X/FCC,9801a6b8-b571-47e2-8815-a34a4cc8b333
As,X/SC,fcb07c06-ed19-4148-97bc-0c57d99923ab
At,X/BCC,deb5f958-a18c-44d8-9daf-35593530fb4f
At,X/Diamond,0d55d9d0-dd74-44cb-80c4-8cdc7c736fb4
At,X/FCC,083d0da0-c651-4c09-8a51-8071da77a0c2
At,X/SC,677ce960-ee87-4777-9330-755fd4412ad0
Au,X/BCC,6302b011-1485-4b0a-915d-7ecb40086e2c
Au,X/Diamond,f77eaeb6-15d6-4151-960e-ade310890e4d
Au,X/FCC,ec40ba96-7bbe-4ae6-a2c9-7e00d12418f2
Au,X/SC,5fe885f5-a847-4acf-9060-7c5f0be09509
B,X/BCC,26321c22-61d5-46f4-8154-b27df493a3bd
B,X/Diamond,bd2ced1b-ac7d-4c71-8228-b6870e385efc
B,X/FCC,17b6282c-bd11-4778-a7c7-03d17419ef09
B,X/SC,dea7f2e9-4d13-49f2-b82b-d86c462a1f93
Ba,X/BCC,874dd921-039f-4d94-b8ca-c0a07d320d04
Ba,X/Diamond,23a68836-2df7-470f-903c-d5c1b07c8aa3
Ba,X/FCC,cb745d68-ff28-4fdd-aa69-bf853dd81dbd
Ba,X/SC,87f57355-44b1-461e-a803-b4a35e07981b
Be,X/BCC,99b64fbc-3d0c-4032-925c-d8795175b091
Be,X/Diamond,20afd80b-1e44-4cc6-9ff9-ee58238f1681
Be,X/FCC,ac26816c-469d-4f6f-b9c6-f74e10f8702c
Be,X/SC,3662bd22-4c20-4a55-b563-f10263db9166
Bi,X/BCC,cfb21428-8334-41fd-9d39-e1fce51f12ff
Bi,X/Diamond,4d4f2ba4-c3c0-4499-9bc7-e969a314f3c2
Bi,X/FCC,1e7fbad3-d3ae-4764-ba2a-ee922aabfbf6
Bi,X/SC,f36aca77-b528-4d76-9f60-a484cd586cff
Bk,X/BCC,74be7ebc-dd96-4a79-9d51-5aefa5452acd
Bk,X/Diamond,1c2e1576-eb23-41ba-b3c4-6727b0963575
Bk,X/FCC,539830ed-9eb6-428a-ae61-4f9e7b8802c7
Bk,X/SC,11016ae8-ee90-49b8-a199-12cd78ca0acc
Br,X/BCC,2e8f3af5-12a6-446d-80e6-dd395ad41e91
Br,X/Diamond,d35c778d-9383-4503-9171-d9b3223de2a1
Br,X/FCC,3c90a980-04c3-4bb5-889a-8f95da0795a0
Br,X/SC,879a439f-9cbe-4124-ac4a-436bc332727a
C,X/BCC,ad2ab1f3-fbc0-42c8-9822-f62ce580f9c1
C,X/Diamond,dd357cbe-6bd3-44c8-8b78-cf9935fc84f2
C,X/FCC,f0d11960-82db-46ae-b74d-3dc4f79041bf
C,X/SC,6ee57e9a-17af-4ea7-b343-5467b2f01334
Ca,X/BCC,d38bebc9-858f-4f08-a6c3-1788a3675ddd
Ca,X/Diamond,f04afe29-2f20-442f-bad7-c53df3473a1e
Ca,X/FCC,525f8e28-d4e5-4011-8327-c48a86d80678
Ca,X/SC,964604dd-e7fd-4f90-8df3-3cc266051fdd
Cd,X/BCC,dcafe763-97ac-4422-822e-22bb15272db8
Cd,X/Diamond,0725a9b7-470f-451a-ac3e-7977cc73acfa
Cd,X/FCC,385450f6-1a3c-4625-b0c7-e75585653507
Cd,X/SC,70c0cc3e-7816-48d4-8977-b9950f9eb7aa
Ce,X/BCC,20a03d45-90d3-4022-a08c-c83dfb8bd92f
Ce,X/Diamond,75418b6f-71d2-4bfe-97fd-5934eb7b30e2
Ce,X/FCC,870dba6d-57d7-4da2-b8ed-631098795bac
Ce,X/SC,ce784991-b2d1-4ec3-941b-cf075c567cbe
Cf,X/BCC,b2c8eb34-4127-4bd2-8ea0-cef39bc1fe39
Cf,X/Diamond,579a351a-afe7-4477-acef-1e1a12834619
Cf,X/FCC,e5f8b1a2-b703-4b15-9e18-7e274a64c62b
Cf,X/SC,14fb2c04-b4b3-46a4-abf3-78734e9e7b15
Cl,X/BCC,ca6bf8da-3a79-408e-882d-6d0e5e4f9c24
Cl,X/Diamond,c3447c13-b419-4c8c-b941-fe4ac293723c
Cl,X/FCC,f4a9b022-1ec5-47e4-ad6f-9df217a284d1
Cl,X/SC,0970ebe0-0681-4282-a5ae-5e70c8404b16
Cm,X/BCC,dc4718a6-15d6-4a82-8cd2-e38e27d2d61f
Cm,X/Diamond,b5bd7598-0755-4c3b-b1d9-7d64cc9ba6aa
Cm,X/FCC,fe9a7833-5293-4a9c-89d5-fb06325947eb
Cm,X/SC,04b6c710-e310-4864-ad49-02f63af10247
Co,X/BCC,1691317c-45dd-4092-a7ac-63ab909fef0e
Co,X/Diamond,43097e39-7c72-46bc-8f29-8b5392023d2f
Co,X/FCC,30e2df6d-d19e-4a38-8baa-485a779fa19d
Co,X/SC,d8378efd-13e1-4f1f-a1e9-473a16818348
Cr,X/BCC,4fb02c6e-09f5-4a35-ba32-00c3ae5299f4
Cr,X/Diamond,32d50e24-31f9-4600-b268-cc22fe4d9ff0
Cr,X/FCC,45e6c7c6-4721-40bb-a587-834636b2ebb3
Cr,X/SC,6353a0e6-dbaa-49da-8f3e-3900068ba1e1
Cs,X/BCC,2665d290-7558-4e8b-862a-8e8bcd5ea8dc
Cs,X/Diamond,646008fe-a10f-4a89-9455-fd4444788eaf
Cs,X/FCC,e6ecfe35-ddd7-41b2-be7e-acafb29eb60a
Cs,X/SC,ae1cdba5-1673-4aaa-9773-875cbc95330b
Cu,X/BCC,0465f15b-3c57-4abd-82b8-109e20ab4db1
Cu,X/Diamond,ade38b5c-005d-400e-8792-0b7d6ed514fe
Cu,X/FCC,9ae3e804-cb0f-4ec3-aca9-9f918f19e1c6
Cu,X/SC,8cc3da1d-4e13-4ceb-a0fb-fe3313dc7a65
Dy,X/BCC,07463c47-33f1-4336-a734-e7e567b04984
