#element,configuration,UUID
Ac,X2O,fd0b0b17-c6e2-4f41-af3f-8d536b51cc72
Ac,X2O3,0b63789d-5bb1-4b06-af6a-3e4b0fb10a68
Ac,X2O5,833cba52-ef7c-4bee-ace3-8c56324f10f1
Ac,XO,24a87225-8c38-4035-9343-f3deca8138a6
Ac,XO2,9be7eff3-7671-4760-a604-7cf231a01dfc
Ac,XO3,ef036f55-519b-41a7-b8a8-5f3dac20fcc6
Ag,X2O,3cbaab85-99b2-4b81-a1c4-c882eb177cd1
Ag,X2O3,e9dbadcb-6a89-4c49-8294-5ea3711f574b
Ag,X2O5,2e62e8ee-fe85-4dda-89ca-51941b9773a3
Ag,XO,6b2911e8-bb32-41a2-a282-e0d18d8e9e06
Ag,XO2,7637747f-16a3-44c1-8fb1-f2d1cfa20aab
Ag,XO3,4097d278-0b3a-4096-8d7b-f14be2c26f0b
Al,X2O,67a243cc-6645-4566-8c5c-f98f2100b1c7
Al,X2O3,491335cd-39b0-4e7a-9969-fd86f364b670
Al,X2O5,e5255b1f-b24d-4abe-9d35-9dde1a0a6cf4
Al,XO,2c2b7657-a5c7-4c67-a918-7c0630c2934e
Al,XO2,c9f3dd8f-3126-4ed8-a9f0-cb92a9ef864d
Al,XO3,98616364-cbd8-4ca7-8fe4-3c7f68d2a0c9
Am,X2O,a265e78b-461d-4303-989b-0a6bb2695585
Am,X2O3,1a365b7b-d80f-4ad9-a114-530350e7f058
Am,X2O5,79b708d8-8afe-42bc-9644-ca89ab40d580
Am,XO,57c9315c-1c96-4073-b188-daef38a17a31
Am,XO2,e5c3c28d-0cdc-4ee2-98ca-b6137a8c8c6a
Am,XO3,8b91149c-e7f4-480f-9b00-3a7ec4c9b316
Ar,X2O,691e25b0-60ec-4a39-b668-f4eb509d4780
Ar,X2O3,3b29a0ac-a098-4936-98dc-a42cdc63e32e
Ar,X2O5,85a26871-2bfd-4a86-a399-05b2c6c80ea0
Ar,XO,6baecf97-3ecf-46e8-bc99-4d30f6d25f9e
Ar,XO2,7616ae9a-b3ae-415e-b96e-b2a7ba9eee2f
Ar,XO3,3afe53f7-59c9-4deb-b31c-a76d4f9c3a20
As,X2O,dd4254e7-5636-450c-857e-6a9233c3db55
