#element,configuration,UUID
Ca,X/BCC,cd756f3c-a3e3-4270-9bfe-0f818a0e44bc
Ca,X/Diamond,f596c9c9-f8e8-4521-b1d7-bb67fe4e026d
Ca,X/FCC,70589773-3a9b-47de-8011-05a619130ac8
Ca,X/SC,8ee64cb6-8d13-4583-a4ab-78b650b84388
Cd,X/BCC,9a227c1f-6270-44d7-aee5-3421e7da4243
Cd,X/Diamond,64c83633-23b7-47ab-bc6b-87452aeaa20e
Cd,X/FCC,a17d7347-d347-4fff-aca3-483c56b9595a
Cd,X/SC,2bdc8397-fbf8-4d87-8935-b7455fd4b86a
Ce,X/BCC,b9b3de18-08e1-4e93-a07b-5954dbcf7b97
Ce,X/Diamond,7b4dacd1-3580-458c-91b7-9ba96793cceb
Ce,X/FCC,ed9b028c-7868-4dd5-9ff9-43d23917247e
Ce,X/SC,395641ea-50e1-47df-aea9-9652626ea89b
Cl,X/BCC,80d9b9c7-916d-43f8-b35e-6efc2b1e5101
Cl,X/Diamond,8e6f6ef4-c839-46c5-a196-bba34fbedf49
Cl,X/FCC,0f90d05a-7ba0-40b0-8265-d554929b175d
Cl,X/SC,750dcd36-50bd-4bf1-bd82-4e42b12779da
Cm,X/BCC,dcd4f622-0e6c-4769-9f24-37679ae1c0d0
Cm,X/Diamond,e80e4148-51b7-4b68-999e-3ee38db7ef84
Cm,X/FCC,28b2abdd-c90b-422c-ad2e-88cfb2b7ca2d
Cm,X/SC,6523e11d-dd42-4081-9d96-4e4d1e7029b7
Co,X/BCC,097362c6-d72d-4a6a-b02c-a6591c82d62d
Co,X/Diamond,c317ce3a-80eb-4508-91a4-c40eb4614586
Co,X/FCC,6a355bca-9e9f-42bc-8bec-3b32d436f0bf
Co,X/SC,3b5af2e2-6c4f-4db8-b890-f42e775092c5
Cr,X/BCC,60549b8b-f372-4b3a-bf77-153f9039ea0f
Cr,X/Diamond,2f0ae9f3-5ca4-4cdd-8d14-ec77d9dddf19
Cr,X/FCC,a02ce2e9-4b75-469a-b705-55ec9a1bfa02
Cr,X/SC,1859a540-71c3-4625-acc2-ddc06a8b7868
Cs,X/BCC,8c0b4259-b975-46f2-979e-96141ca04e08
Cs,X/Diamond,19cc2975-f0d6-4c51-b498-35ac28b82690
Cs,X/FCC,4b3169f7-410b-4a18-b5fc-e694bf55250f
Cs,X/SC,ab93f0ee-a00b-48fc-a401-ed4efde74b7e
Cu,X/BCC,313fdaa0-938e-4b52-add7-60926262b6f0
Cu,X/Diamond,6cd8f619-afb3-44b2-8b54-16918e8f72b2
Cu,X/FCC,01753b14-0f75-419e-8bd6-d981bb1db6a2
Cu,X/SC,03aee431-caa7-41a3-be2c-a17a695345a5
Dy,X/BCC,d720c594-847a-48c8-a381-56cf960bb15b
Dy,X/Diamond,a719282a-3d77-4dff-b12f-b467314b9e5a
Dy,X/FCC,696984c8-e7bf-46f9-b34f-8acfa5740688
Dy,X/SC,6c3271d3-9fce-4472-bbbe-52f716f9423d
Er,X/BCC,07f127fb-e10d-45a8-8747-607cbf782405
Er,X/Diamond,426d3d5d-6a7d-4899-b913-f448a0157d77
Er,X/FCC,3cafb63f-f376-471c-a547-8c370ded5500
Er,X/SC,51686961-0939-4dc6-99e3-942e4841e49c
Eu,X/BCC,bfe5f1ed-c14b-432b-be3a-e88d8dd1ae89
Eu,X/Diamond,0c0faa2a-f655-42f2-96c9-d49f24d410a9
Eu,X/FCC,d0c78515-7737-4e7d-a638-9c767d58903c
Eu,X/SC,c4170505-81e7-4b6d-bd97-334e7f284555
F,X/BCC,00f99f9d-48bd-44c0-b53a-7a99f0730c99
F,X/Diamond,c0e65707-d382-47a3-a83e-1e8c84397087
F,X/FCC,8f33e257-e776-4411-9698-986ec30bfe64
F,X/SC,11fbfd0a-bb23-48cf-b17b-850d66d8be45
Fe,X/BCC,ed04f989-9fd3-4d93-8070-9587ab083b9c
Fe,X/Diamond,5b2c1323-ac73-4e5f-ad10-ea3a84266f79
Fe,X/FCC,5fc79824-eeb7-442a-b111-d9232d747835
Fe,X/SC,f2246f8c-850a-4e71-9b3e-3a56a9bf5e7a
Fr,X/BCC,627eefae-509b-40ab-85ba-374bf033ba34
Fr,X/Diamond,4d5df3cc-06b7-4d64-9b42-cfcf5aad7b26
Fr,X/FCC,92aed666-fb5a-4013-a833-5cef4c938ac4
Fr,X/SC,8810b5fe-5c23-467e-bbb4-c077e170f21f
Ga,X/BCC,0f07a668-bd30-4e03-9819-5d8863946abc
Ga,X/Diamond,c46bee9c-41ab-4f5a-80c1-5924021d9cc4
Ga,X/FCC,d979d95c-92e1-49bf-a283-29be9a9d3fda
Ga,X/SC,1417fe5d-074e-4979-be7f-a2667922fdee
Gd,X/BCC,c6e17993-fdee-4693-bb5f-307f80e0f5e0
Gd,X/Diamond,0c0f31d0-02c8-4d27-bb44-f1fc2f573972
Gd,X/FCC,78bb8cc4-e887-4002-9fa0-b5d59e7c285e
Gd,X/SC,8fd39477-5b6e-4aed-8568-5b2fab79e8fd
Ge,X/BCC,d561ae9e-232c-434f-a60c-3aff4583261f
Ge,X/Diamond,7c544390-7f18-4dfd-9d0b-8ccf8977e353
Ge,X/FCC,3e56ca5f-9aa0-476c-ab06-370a2593c2a4
Ge,X/SC,4f1236f3-57ee-49bd-ba28-a38dd3726b26
H,X/BCC,77532293-529a-4531-b7a0-600d30d6bc45
H,X/Diamond,919b8762-d981-45ed-ba93-d3a0866b80af
H,X/FCC,36f23d0d-e18d-4cb0-ad5c-835186f67e3a
H,X/SC,607ff822-2520-4b94-bced-13dc8dc62ad0
He,X/BCC,4800ce1c-73da-4db7-b59b-4e50b79be1c3
He,X/Diamond,eeeec301-a19e-49d2-b246-31f9e26ce776
He,X/FCC,44bf7efe-2960-4654-99fc-fa012e1a02cb
He,X/SC,c9d6b69a-9257-412f-a85b-855e1502c352
Hf,X/BCC,11332a8c-7126-4d51-b1a5-957772907c48
Hf,X/Diamond,9176bebd-8fcf-4ab3-ae0b-25af49edd1af
Hf,X/FCC,2070d43e-1968-4ed9-bd7c-ef7f4bec10c6
Hf,X/SC,824d044c-b81d-43ec-90cc-42c9141143c9
Hg,X/BCC,391ddddf-d31e-41f0-97a6-b6dffdb750aa
Hg,X/Diamond,7d601bbf-4d40-40e5-a747-36f3172bd302
Hg,X/FCC,c3b87759-69aa-4e6c-99d1-9345fbba9dd6
Hg,X/SC,92ee2f7f-4bd7-4c31-a642-fd71c2cad311
Ho,X/BCC,40f4b19c-c4c3-49ea-8d1f-cd72e88020df
Ho,X/Diamond,01e2c75c-4371-4647-9871-ccc0481169c7
Ho,X/FCC,1249a413-f7bd-4866-bafc-d36acc5a8979
Ho,X/SC,bdece95b-2094-4852-a191-ed2ec8e11a28
I,X/BCC,7a64a5be-c6cd-487b-bbf4-292282d894cd
I,X/Diamond,5da4cf70-32c4-4878-b8f9-7a0180f7b5b7
I,X/FCC,d271a15f-5149-4cf3-83c8-092610d32b14
I,X/SC,183270bc-d6af-4443-8397-0d4b47e46e6d
In,X/BCC,de2a2782-7495-4913-8b13-e04d9c76fc36
In,X/Diamond,7625df56-7f5e-4231-b95a-992f7af1db6a
In,X/FCC,9415c379-36dd-4aae-9efe-87a49acb4711
In,X/SC,a11a44ff-879b-42cd-9264-96ae7b2496b7
Ir,X/BCC,cc4932e0-4be8-464e-b51c-f9ad8af0c439
Ir,X/Diamond,5e709692-a029-4af4-9e28-bb5bc19b8cd2
Ir,X/FCC,b9a83f9a-eb9b-4845-987f-d8b3e38612d9
Ir,X/SC,f8f42b18-304f-45ed-9547-abff3d48914d
K,X/BCC,dc78d4e3-d298-494d-ad7d-3570d182a435
K,X/Diamond,c4a5108d-b4da-47f9-a1e4-1e2e5791c997
K,X/FCC,67eee093-6443-43ca-bb3e-dcc0b27de503
K,X/SC,5e743729-3f2f-4977-9ffb-da3aa3af08e6
Kr,X/BCC,38ddae77-ee9d-4050-a684-c336b2424ace
Kr,X/Diamond,8b766ab7-f0a5-451a-bfdb-38bee3edc010
Kr,X/FCC,a9cc2e55-875b-4ce3-93dd-999fe7f3c1dd
Kr,X/SC,c194253a-ecbc-4415-ac45-d833168f05c8
La,X/BCC,977e2684-d2c2-4649-9985-5a7c5deac5a5
La,X/Diamond,3bf9d55c-da9d-46c0-8c65-681ac86ec7b1
La,X/FCC,9c820d22-44af-477d-ba46-7bb00ceea999
La,X/SC,c656356b-ab3e-447f-812e-9f27c9e3c5a7
Li,X/BCC,d57bcd7e-d515-40de-876f-dee937446a36
Li,X/Diamond,fb5f2ad6-f94d-4ffb-b05b-313251db6473
Li,X/FCC,72f3feb2-fc8f-49a4-b125-fec5311568c2
Li,X/SC,9ac97baa-74f5-4dc3-9173-523832282d5d
Lu,X/BCC,a1440504-39b3-4bff-956e-efe4b3e1b9db
Lu,X/Diamond,56e890ed-ec6e-4810-aec8-5c204983c0ec
Lu,X/FCC,d504a3e3-aebf-47ba-8d7d-d6b990b1b7e6
Lu,X/SC,b2e3802a-14c3-42ab-bb11-5d9f315c3154
Mg,X/BCC,3ecb9c58-dbb1-4f14-8c34-61faec42afa5
Mg,X/Diamond,59bf2da0-3939-499c-9806-b3f184327e27
Mg,X/FCC,7a5436f6-3992-457b-8b89-e8856bba7feb
Mg,X/SC,360a928a-a978-461c-b279-d159824aa427
Mn,X/BCC,49c3a79f-39fa-4a5f-9f64-16f03306dd6e
Mn,X/Diamond,6848ed43-298f-4ae2-bb76-f43525c441af
Mn,X/FCC,9460c1ea-a1e4-40e3-b2d1-41a5007b5169
Mn,X/SC,cc19f453-ced3-42ff-bc3d-40ac121c82b8
Mo,X/BCC,90f934f1-5743-412d-bb9d-b5e18544388e
Mo,X/Diamond,f874eaa0-9426-4fab-9e95-24d59f1c6e40
Mo,X/FCC,d62d6fe3-5070-4318-8961-e55dc0c11de0
Mo,X/SC,c9ed6512-f4ee-475d-9690-682fc8173d2d
N,X/BCC,b40bca0b-f526-4534-a2db-27185ddbc3f8
N,X/Diamond,cde3154a-af06-4057-a35c-0512aae5d435
N,X/FCC,272420c8-3c48-446d-a580-050d76f245cb
N,X/SC,31f85c6d-3aff-49fa-8698-62a0cd3a6fe5
Na,X/BCC,f004826d-4fda-4559-9e8e-7fbaa8ee4380
Na,X/Diamond,d8ac3fb4-88ec-44dd-ab26-b1f6de1680e8
Na,X/FCC,d17929ca-8ceb-4e02-a48a-782a612bff20
Na,X/SC,ac860ec2-b489-4c35-bb9b-e1c7b4743d83
Nb,X/BCC,b7b51102-e37c-4e6f-b07e-08a2d98e1a5e
Nb,X/Diamond,fbdd27ac-574d-411f-85e6-442219b47cde
Nb,X/FCC,3da80735-6303-4a98-bf05-6835a2c3c603
Nb,X/SC,162b2380-7a5d-4adf-af5c-faf1d7a0def0
Nd,X/BCC,fbcb9ff8-f157-4c01-b0ab-6c0bd3a591ce
Nd,X/Diamond,ec51583d-35fe-4b43-828d-185bb542fd83
Nd,X/FCC,3e6a3d73-d932-4925-81b9-c42799de9b66
Nd,X/SC,8f7cdc02-b20e-4fae-89f4-6c5ad1476a5c
Ne,X/BCC,1cc1bade-3161-4a8d-9a07-1fa19fb1c615
Ne,X/Diamond,330f9eac-2b8a-43d1-b5fe-efe95a6d9a6c
Ne,X/FCC,179c0ed8-e77a-49dc-9b53-9d8ea82b86f0
Ne,X/SC,4cfdb573-5953-4246-9ea4-8751863ac34f
Ni,X/BCC,39478311-5a95-47b9-8dfc-e093bacfa1ab
Ni,X/Diamond,ea84b652-306b-46ab-91f5-fea1c3bac4c2
Ni,X/FCC,2e1b212e-1b2a-4caa-abcd-e642f9a982c2
Ni,X/SC,a5d98c8e-0268-43cb-aef1-667bded60ac9
Np,X/BCC,51e6e750-9077-41d7-9392-ac832d7bbfe7
Np,X/Diamond,9e7ae6c5-0dbe-48f7-80d7-a933b6bc4af1
Np,X/FCC,05163992-7e78-41c2-ab62-709c6921c1cc
Np,X/SC,670deb8f-0ae4-417c-93f8-f81ce4460e71
O,X/BCC,b22d11c0-53ff-410b-8f12-27f8b24696f1
O,X/Diamond,0893767d-b70c-42b3-ab3c-723afeb46c34
O,X/FCC,f3236bf5-db77-433e-a6f4-d1676ffb8d67
O,X/SC,e290d07b-daae-4272-b79a-f17342194a98
Os,X/BCC,cac00f05-ac4e-4afc-acb5-a6b071ab2784
Os,X/Diamond,5e130b14-3c2c-4b9a-9c9d-73435c4deefe
Os,X/FCC,5e15ba31-d161-4080-9c0e-1d5eaa741ff2
Os,X/SC,da1816a9-2ca3-4a70-b9ec-4c2c95aa1fc3
P,X/BCC,5006e25e-3da5-4225-8766-2580fbf64c20
P,X/Diamond,01a728fe-129f-46cf-ac21-e56942186fb1
P,X/FCC,865f7644-3803-4957-97b6-dd439057cc7f
P,X/SC,213da850-5b74-4ad2-9260-ad2d91a69975
Pa,X/BCC,a38eb1f3-df7d-4d0a-8970-5bbcfcbe8718
Pa,X/Diamond,e8737e59-b621-43d4-80b7-29053533f4e8
Pa,X/FCC,0a331bc8-d7d2-4a1d-801f-9d0cd2c33055
Pa,X/SC,944e5c5d-3f56-4bde-a353-c68fb007b3ee
Pb,X/BCC,44d42913-964d-44aa-bf92-c9e93cbceaaa
Pb,X/Diamond,528e197e-853f-45f4-bfd0-3823c70e669b
Pb,X/FCC,c9d1bd0f-bf77-41df-9137-dec9da3b8d54
Pb,X/SC,68f60d5b-4ef5-40d3-8e95-701527c17b0d
Pd,X/BCC,8fea67f1-70d0-4ba0-9135-ab498748da93
Pd,X/Diamond,1d4b273f-61ae-46af-ad63-f6d3c0869c79
Pd,X/FCC,0bc3780c-1cfd-4cf6-8b6a-7b1afc86e89b
Pd,X/SC,bc948749-87cd-4bc5-a54c-bb6340a769d9
Pm,X/BCC,d56f09f0-3da4-4fe0-b743-196b6b24cdb6
Pm,X/Diamond,89b83e76-abc8-43b4-b0a2-c12f9804e2bc
Pm,X/FCC,b94cc58f-985f-4864-b0a6-b06270fc73de
Pm,X/SC,78f920bf-9a75-4136-9eeb-39e361a84c95
Po,X/BCC,9f22807a-4c15-4922-9dab-4002a6926c82
Po,X/Diamond,5f9aeb9e-1eb4-4419-ac60-49c4c4bade0e
Po,X/FCC,d490816b-84d5-4fb6-a290-a8e4ecda4b87
Po,X/SC,ff1ec14d-564e-4a1e-aa7c-ea9e6e212a11
Pr,X/BCC,5de4be3f-3b6a-400e-9800-b9ee0532144c
Pr,X/Diamond,52cd70c3-db10-45e6-9394-33c196860438
Pr,X/FCC,5219dcd6-01d1-4b73-b357-52e63eb6dfb5
Pr,X/SC,3deb2359-d776-469b-b5e5-605426e10e76
Pt,X/BCC,cf78258b-e27e-4010-9664-edf5e37cd15a
Pt,X/Diamond,9cef32ed-e2b3-4fdc-bfd3-f832f3a80f03
Pt,X/FCC,b2bd8e63-5822-4ad2-ab36-94cfc6d453da
Pt,X/SC,6071b073-5f34-485e-83d2-76d443d090c2
Pu,X/BCC,a42bc25f-fdcc-48a5-8ef8-7b3154e5e668
Pu,X/Diamond,efc6e3a5-983f-449a-a8d5-aee75556eebb
Pu,X/FCC,7ffa5877-15d7-4a4f-826d-d0cdd252d049
Pu,X/SC,6ca7e079-e048-4f7e-b609-25e1a1bfe9fa
Ra,X/BCC,18f98a2e-c48b-474e-9be8-27810f812743
Ra,X/Diamond,0a258227-4ccd-49c1-a044-92f3711a8760
Ra,X/FCC,952297ad-e250-41dd-bc60-90fae227240d
Ra,X/SC,3a814ddc-d696-4efb-9ff8-be60e78bc9da
Rb,X/BCC,d6cf51a7-6f33-4ecf-9005-4a4c313bacf5
Rb,X/Diamond,bb9e9a51-96ec-4ef8-b27b-7285e5144201
Rb,X/FCC,8aa7626f-79f8-48dd-afdb-207d82815d96
Rb,X/SC,315890c6-31bc-4368-8863-49a80d5b5da6
Re,X/BCC,d53dd7c5-c08d-44d1-b06a-1e75521d51b2
Re,X/Diamond,22cef868-5694-4627-b6e7-1e85996f5b66
Re,X/FCC,674ba06a-b0d8-45eb-aed7-696cc4d94c56
Re,X/SC,59019ca2-7fde-4e3c-8bfa-cefad4aefed1
Rh,X/BCC,dd2828e7-8f02-42f3-91ef-ea0b8ec90986
Rh,X/Diamond,5eee848e-8028-48d1-9532-95f3184ac004
Rh,X/FCC,642ad9f0-4e5e-471d-8983-906b5d8529c9
Rh,X/SC,e18e228f-69e5-4222-babf-d5beee1bc3b5
Rn,X/BCC,c1bb171b-6cd5-4551-89b7-2ecc92601ad5
Rn,X/Diamond,bb1c47f8-651e-4728-86cb-856041caab32
Rn,X/FCC,2fc7634a-3361-436d-99fd-3bd2ff13fad7
Rn,X/SC,831d18e4-3ef1-41ed-ae88-73a980b234aa
Ru,X/BCC,add4cb23-2a6c-41d2-9deb-20b95ca2779a
Ru,X/Diamond,c25607ab-e167-48fc-9b0c-6b50b2f3be53
Ru,X/FCC,14b04ef3-e3a7-4224-ba1a-48e01d7694fd
Ru,X/SC,68bff4ed-5aa3-46c0-8507-88548e62ff57
S,X/BCC,bd40d39f-e507-4a34-bfe3-0860c67b0087
S,X/Diamond,8c2fe742-cc69-49bc-b177-d61bc2b84813
S,X/FCC,ca90d2e6-1ae2-4757-b3f2-6df88a18f828
S,X/SC,60917f6e-6c57-4994-9963-8edacb1153bb
Sb,X/BCC,16ab48c9-60fe-4627-97fb-d1120f6a94f9
Sb,X/Diamond,cdb2e239-7969-4ff0-a078-12bc48cfa624
Sb,X/FCC,d1b9dea1-5541-450e-8700-633242a6167c
Sb,X/SC,4bdce573-e7cc-47a8-a096-8415586d9396
Sc,X/BCC,6af5e3e3-2a15-41bd-8ddb-d835d9214f03
Sc,X/Diamond,00a0cd6c-0fe8-422f-a89a-13fb4cd1e178
Sc,X/FCC,fc6c3821-c6f7-4ca7-95a7-41ee21adcae3
Sc,X/SC,cf506eb4-3dec-471e-b52a-e36fcbf217c6
Se,X/BCC,1f7e5c3b-73b3-4a15-944f-37859353ffe9
Se,X/Diamond,47675043-75a5-45b6-8a17-cf7664c76a4c
Se,X/FCC,d0a5d24e-b268-4d2b-8b10-c55e3fd417aa
Se,X/SC,a3c70876-25f8-4253-a85c-9e2f7d3cffa3
Si,X/BCC,59afff27-cd95-43e9-af56-d9b1eff403d7
Si,X/Diamond,8d0cc7c6-f667-422d-8a81-d0b710a8ef1f
Si,X/FCC,6210882c-4a8e-48a6-8395-aa4ffd43faf4
Si,X/SC,11099424-2455-4a37-806b-afe591ed038d
Sm,X/BCC,0b71f790-f5ed-4b63-98de-33aa31ea98a5
Sm,X/Diamond,bf16e60e-e1ea-40a0-88f5-63e6df016174
Sm,X/FCC,4e47b9db-b165-4af1-af20-aa8363de7cef
Sm,X/SC,737fd1ee-c0b3-463c-8e82-225d328a331c
Sn,X/BCC,e2bc7029-dcf9-498d-9176-641fac63a1a2
Sn,X/Diamond,928c4260-061f-4900-8d1c-30dc858d8490
Sn,X/FCC,01352359-a930-4abd-a603-9fc56670c0da
Sn,X/SC,905d5124-250a-4383-b4ad-ed8365c207fb
Sr,X/BCC,67a95e59-ed3d-47f4-96fb-608994f0c1e2
Sr,X/Diamond,fa41f75d-c7bd-4b26-903a-7735e1e74d22
Sr,X/FCC,c4fc6024-7d33-42b8-8ffe-19f9c4289089
Sr,X/SC,3faeee02-1330-44d2-94fa-ba9aed0ae289
Ta,X/BCC,f47ad337-30b3-4b65-8e21-fa86eb3238ff
Ta,X/Diamond,cad23cc6-4229-4dee-9ad6-d04eaf456bcc
Ta,X/FCC,32797d83-75d7-48e0-8d6d-836cbf06e235
Ta,X/SC,cf4dfb41-c825-4734-a1ea-f7fbae12ff84
Tb,X/BCC,e2c6d3f0-37bb-4dd1-af09-2fdbaee791da
Tb,X/Diamond,69f12e24-8eca-42f0-a0ec-1459cd70b55c
Tb,X/FCC,7cb0ce35-7bf9-477d-a9c3-7d6867828254
Tb,X/SC,43705912-1edd-4b4f-ac95-a96f1b8a3813
Tc,X/BCC,fa007fd2-4442-4ed0-b039-9634702fcb93
Tc,X/Diamond,69db18e3-69b9-4cd0-8b9a-6e010360d9fd
Tc,X/FCC,ed1821d1-5e6f-4c20-8c34-f61424056336
Tc,X/SC,d901ea07-52f3-4276-a2d0-6b8bef28c979
Te,X/BCC,175bc9fd-3b8c-4752-8e99-08ab19ac12cf
Te,X/Diamond,d983508a-84cc-4a13-9feb-93f3d1343346
Te,X/FCC,c7b69fbc-6cf4-4573-837e-275f0ae7dc61
Te,X/SC,dd3dd8a7-cca6-4643-98b7-5ff275919605
Th,X/BCC,8181d0fe-8075-49b2-b0a9-0c8aa5df0cfc
Th,X/Diamond,0e67b250-beed-4dca-b6a4-893f2a6bf215
Th,X/FCC,7d91d3d0-6a8a-42b5-a169-6b0449c37b96
Th,X/SC,2bece875-b529-4592-ac80-bd74dee9bd7b
Ti,X/BCC,ec2ed677-cf1a-46eb-adc4-36f95b6ea499
Ti,X/Diamond,4e9bea91-501a-42de-b6df-6c10c9b61037
Ti,X/FCC,d9f39167-5997-4e3a-977b-0f98efdba3c6
Ti,X/SC,d16c4484-deb8-4406-8ffe-31f77e73ddcd
Tl,X/BCC,0b5a33e5-6b25-4f6b-87d7-8c49e17d72af
Tl,X/Diamond,0bcadfe5-8ab9-46ca-8650-a07c0fda5dee
Tl,X/FCC,61097e06-2693-4720-9aad-6f6125918ad3
Tl,X/SC,551f2352-47d2-4fa9-afae-691cc18d5f69
Tm,X/BCC,a6f408dc-734e-483b-b764-c8ecc8e54378
Tm,X/Diamond,5628fa56-9c4c-4009-b251-92bc3f9a5635
Tm,X/FCC,c662a6d5-614a-4871-95fc-2e83a14836dc
Tm,X/SC,d3c404c1-6e39-4a15-a207-7bb940d964bf
U,X/BCC,d9dbdb44-0488-477d-a6e2-1201130d7b5b
U,X/Diamond,2e310e89-39de-45b7-9c42-bf6cabc9cf72
U,X/FCC,65c0d331-8c44-418b-af94-09177122cf45
U,X/SC,98f2d5e1-6772-4541-98d3-b902ccd74a55
V,X/BCC,a50f83e3-339d-42bb-8803-253988ae88d9
V,X/Diamond,d1318787-e326-4dae-9e98-675f546281a7
V,X/FCC,2a30a200-e8f7-41a9-9d1f-149634d6a8f4
V,X/SC,f709f578-3bff-40a3-ab85-f84bbf261ef8
W,X/BCC,6a8bd8b3-6f5c-41cb-9458-2dfce8823de1
W,X/Diamond,d96c76a7-8358-41d5-9d98-73d49f153be8
W,X/FCC,931f6665-2b3f-4055-8f5c-39bc0474d46d
W,X/SC,250cbb7a-bc4a-4f39-8198-0221f1a3c0a5
Xe,X/BCC,f66ed42c-9f7c-446b-b94c-a11990c65130
Xe,X/Diamond,1537c887-1a82-4232-b835-7245b6a591cf
Xe,X/FCC,b7288889-96ac-41f2-8757-2be6e1782e6e
Xe,X/SC,ebc0ac7e-7d76-42c8-a66f-2954a3d9e0fa
Y,X/BCC,42416bba-9fd6-4537-84da-023b07cc82f5
Y,X/Diamond,c4c41a13-31cd-4f7b-b520-e99ae4fdf0f1
Y,X/FCC,265e1a28-eeeb-4e70-9aa0-dfffa46df30f
Y,X/SC,6c75afbc-9e5b-475d-b615-6638f8fb27b5
Yb,X/BCC,caca8c1f-0fcf-4bcb-ba7e-b166188b1236
Yb,X/Diamond,833ff4cc-bdcc-4cf4-8db1-40b4576f6c56
Yb,X/FCC,c00dea70-bb74-4207-85ce-cd9507cf9fe8
Yb,X/SC,368031a3-b138-46dc-8334-6d0b4b38e344
Zn,X/BCC,926283c7-8bc0-4c4e-813b-7a5f5dc625bb
Zn,X/Diamond,db5ece03-cdc8-4517-b0e4-b91c99e481d1
Zn,X/FCC,08052e8b-3a46-4c50-8082-4b657f25b1d6
Zn,X/SC,2cb315f3-dff1-4241-bd6a-dcbc3cb3dde6
Zr,X/BCC,8484fb1f-86df-4a55-8e6f-3fddb6b5e7d3
