#element,configuration,UUID
Co,X/SC,8506a1cf-e135-4f1f-95fc-f28491b81508
Cr,X/BCC,986fc913-28ee-47fd-b2e2-536fb339cbb7
Cr,X/Diamond,46766e1e-beb9-4ae6-b5c0-a5a22e83aa95
Cr,X/FCC,95ddce45-7a0c-4797-8ca8-c0104b9c1d67
Cr,X/SC,446b819e-1e2f-4904-b97a-9b53a2ed1f34
Cs,X/BCC,4793b85f-5602-4622-80ab-b41cbdd6e7b8
Cs,X/Diamond,3136c1f8-7b78-48f8-afdc-3e55bd97fe59
Cs,X/FCC,9e9a5fff-458f-4a9d-b104-c08d08447ef6
Cs,X/SC,1133bf7b-fc22-4f22-b43c-bee4347f6dd6
Cu,X/BCC,2e5e68a9-42a2-494a-9290-9f2850f81799
Cu,X/Diamond,16cfec82-7672-4e02-ba87-7c8f836f4480
Cu,X/FCC,ef33c86b-0dac-45e1-b832-87d2c9278b19
Cu,X/SC,fc9c460e-f1c5-41c7-b001-b34741af85f1
Dy,X/BCC,a1e293e1-4dd9-4994-8b02-f8121cb8a3a3
Dy,X/Diamond,a12d066c-feb5-4589-a44a-49f70f727993
Dy,X/FCC,02396c33-65a6-4754-baa7-b780664857d5
Dy,X/SC,81772017-432e-421b-94fa-9e0b008edc08
Er,X/BCC,f322ddf5-edee-4c37-bc37-fec28aff5100
Er,X/Diamond,0d43297d-954a-4d5b-acfa-ba958483bf8f
Er,X/FCC,5fa86783-95fa-4e25-8ec7-fa9b7e2fb686
Er,X/SC,bc00a18c-de8e-45e6-91f7-ee5a1cc3cea1
Es,X/BCC,c2706d6a-adcc-4242-9bda-280093aedb2d
Es,X/Diamond,e91cb3d7-e72f-4fdc-a5b0-802f71ec22de
Es,X/FCC,72a52c4a-2d26-492b-b8fb-4152fcd5a687
Es,X/SC,04a5e561-92b4-4a73-9ec2-b61190398d62
Eu,X/BCC,075bdeea-aac3-407b-ad33-4806ea67932f
Eu,X/Diamond,5fce9339-04cb-4813-8a51-964174376fea
Eu,X/FCC,78291e5a-e8a2-4f28-907e-ff83aacbf5d7
Eu,X/SC,ca348d58-252f-4dd7-ab56-4a6bdde86de3
F,X/BCC,2a6d7954-c391-4666-acf3-89d7fbce7ffc
F,X/Diamond,3c85aedd-29d1-414f-86e5-51b6d9467f0f
F,X/FCC,5562d273-4bb0-4a09-b92c-5c601d3fa833
F,X/SC,9b706e3a-e596-42bc-a08f-4852516656f2
Fe,X/BCC,f3bfe966-0377-43a1-bd81-fd630a8ba4b1
Fe,X/Diamond,f24e47aa-aaba-46c7-9deb-1a2250ee79dd
Fe,X/FCC,a4bff90e-a944-4160-864a-7d0bd1179182
Fe,X/SC,8190e69c-1c94-4e2a-adce-6f6b65863f72
Fm,X/BCC,878ad957-555a-4fac-8e2c-871970c0d2a8
Fm,X/Diamond,23903964-272f-4fbf-9dad-0c5c390d7b91
Fm,X/FCC,4e084452-e4df-4a43-8697-5e9fc59abb31
Fm,X/SC,6986d967-204e-4044-ba07-b581d364313d
Fr,X/BCC,387a6a18-2aee-4f9d-9056-35fbf333eab7
Fr,X/Diamond,71c1954b-b3c1-41f5-9ecd-54a9974c7ad7
Fr,X/FCC,dc0c78aa-f3cb-4b80-995b-d6bbf2da00c5
Fr,X/SC,9353fd9c-5b43-4cb5-aee7-5f4f3dcd527b
Ga,X/BCC,ce6c516b-c9e3-4c49-8c60-f2bad85ccfe9
Ga,X/Diamond,2a87d056-2fd2-4426-a6b0-55cb5c32c1a9
Ga,X/FCC,839676f8-535c-4df0-a9fd-d0be109a5fb6
Ga,X/SC,2f312e8d-9d08-4f0f-b8dc-eda0369ac87b
Gd,X/BCC,42efe36e-7538-4783-adc4-9f7db76a0947
Gd,X/Diamond,0711a2c3-45bd-4f48-b794-c4ac190d6bde
Gd,X/FCC,6b350f2b-cfdf-4010-8e65-3f4d0967bdc5
Gd,X/SC,78e30511-1145-4798-97c1-91ce30653f4d
Ge,X/BCC,9554689e-2e5b-4fbf-aa46-5a3bd36c965d
Ge,X/Diamond,8043440e-0843-4f58-9d73-8ab890ab2bdc
Ge,X/FCC,abe067cf-4ded-4d1c-9abf-1d65623644fa
Ge,X/SC,11b1a9c0-6e1b-4e7d-a9d7-1992a9c88bf6
H,X/BCC,bb1498f7-6e6d-4974-b3a0-a67a2df54da1
H,X/Diamond,c3562a99-0011-4750-bc5d-e89c1839cfc2
H,X/FCC,878afc1e-1e42-4bf5-9b72-17ce65cbcc74
H,X/SC,11b3bfb0-8fdc-4368-aa1a-86c38ff039dc
He,X/BCC,941c0561-7eba-43da-977d-64972d807ad1
He,X/Diamond,4821af6d-14e0-4c24-a66c-6d9b6bfa36f5
He,X/FCC,e0bbbc79-e91d-40d8-a927-7a0b1e3ceb9a
He,X/SC,6f7af3e0-6744-4e43-b72d-29995de4ddf2
Hf,X/BCC,314a4af5-b35f-445a-9243-d89845fd260c
Hf,X/Diamond,23329680-02fd-402d-adf6-b99cc9bd5f64
Hf,X/FCC,7cdc791f-2c69-40fa-94ad-83846c127714
Hf,X/SC,5769b3cd-6b07-47cf-ab4d-69f95dda96ec
Hg,X/BCC,f0591bd0-663b-4ba3-92a1-6758dc56897f
Hg,X/Diamond,42ceb7db-84fe-4688-b1dd-d7f940895068
Hg,X/FCC,5789b5b9-3742-412a-9a54-b3a00ddee301
Hg,X/SC,cf7f758f-4ab8-4162-9c4d-373d717e1b9c
Ho,X/BCC,076efc36-ddba-457c-b690-c4181a4d56d9
Ho,X/Diamond,bbe1a9da-d412-4ea5-8424-9d557c3cafde
Ho,X/FCC,440599bb-7075-4000-8c97-47b73a04ebf5
Ho,X/SC,1becb70a-40a3-4f83-a4bd-aa3a8a9191aa
I,X/BCC,ec2bc022-8446-4d8b-8b6f-e0bbf133f386
I,X/Diamond,aca9d0e0-6d6d-4e4a-87ea-9786dacb7143
I,X/FCC,bb3300f9-dcfa-44cd-9578-a4e6d51c463e
I,X/SC,9b91f37a-ce44-4776-b44d-cc27d142c0d6
In,X/BCC,bd53e5e1-0bc5-4b57-bd32-f2046a5e04a9
In,X/Diamond,0c1fe839-ecc0-4bf1-815a-a92587aa7901
In,X/FCC,b33abe04-9b2a-4999-b75c-499148a9df54
In,X/SC,0be3ef8a-f438-40d4-8173-00b70286f98e
Ir,X/BCC,3ae33e8d-736a-4f4d-acc6-9f8df66826ce
Ir,X/Diamond,de5fc7b2-231c-4662-b151-8132aa769e89
Ir,X/FCC,4989506b-e2f1-4c97-bc4c-d796ad81ba05
Ir,X/SC,77de19db-d996-41fc-bdf7-98b81be48fd5
K,X/BCC,8491963d-5150-49bb-90b5-49a14f96af1a
K,X/Diamond,74772003-f846-482c-a315-d8812e707391
K,X/FCC,7b98b65c-72e6-44d2-bc97-06b1686fcec4
K,X/SC,15be9ca8-b97d-47a0-b1fb-2420d8cd153a
Kr,X/BCC,a3811ed3-327c-4e7a-8703-0bb7e1771676
Kr,X/Diamond,f17898d0-b734-4ef9-8152-3826af988251
Kr,X/FCC,d8113bc4-73b3-4e0c-b7e7-eccfecb22291
Kr,X/SC,100e7605-a9fe-41e4-9c08-9c55432230c0
La,X/BCC,d69da582-f675-45ab-8c11-9cac5d690502
La,X/Diamond,e5ea4197-b514-4ae4-9549-3acac0b7fcc9
La,X/FCC,9ebbc007-8e4b-40fc-b83b-ad5183f0d688
La,X/SC,fd1adfe6-f2bc-47c0-9738-b9c0bff9c832
Li,X/BCC,7f775917-6423-4d49-a9fb-c6b1e9806721
Li,X/Diamond,973ab23c-8e2a-4673-958d-cb29eff4a039
Li,X/FCC,27b43ca8-870e-44e1-96cd-2a15ca508b88
Li,X/SC,f712efad-0e21-4093-88ca-902ad476061f
Lr,X/BCC,e78846b9-4b72-4f4d-a8d7-698e69601c40
Lr,X/Diamond,55e85686-2496-4a1f-9cb7-287f66851b90
Lr,X/FCC,a985084c-7e54-445c-9973-898c6d9d31b4
Lr,X/SC,bf9fa853-7441-40ec-9972-34aaa1f738e6
Lu,X/BCC,b703e3d1-08bf-4fd1-aad6-21e584b1cf73
Lu,X/Diamond,141254d6-98d3-4f83-857d-7f0b6e706afe
Lu,X/FCC,cf1571d2-2686-4270-a800-f4aefcb3d347
Lu,X/SC,a2484366-72f4-4685-8a2a-f1400c55111a
Md,X/BCC,4be86afd-a7d7-4980-b435-d70491c1c5fc
Md,X/Diamond,41b59408-4c94-43fc-b9a7-476a4e43db09
Md,X/FCC,e10a5e27-8933-4265-a8e3-e119cf24ccb9
Md,X/SC,310c49f1-0203-4734-9d64-fa1c235782ee
Mg,X/BCC,b3370fb4-7639-495b-b003-14e8b0847da6
Mg,X/Diamond,7b868b8a-ade3-4b29-8fa5-4fe0d1a3f11d
Mg,X/FCC,04068934-9f43-4b54-b98a-a7662e76158c
Mg,X/SC,67fce433-1e2c-4e90-a808-7fb093850df7
Mn,X/BCC,b5a0030b-af5d-4b3b-a6e7-d87b2489a166
Mn,X/Diamond,51afe2cd-1159-4be5-bf56-9c0a094bf329
Mn,X/FCC,28173b6a-f4e4-4035-85b7-f990759bf065
Mn,X/SC,e9090d96-aea3-4aea-b40b-ad00242235be
Mo,X/BCC,c9a122fd-293c-42e7-add3-efe2c9bd6d29
Mo,X/Diamond,0a36fb29-229e-485b-b6f8-c7f48f0e971d
Mo,X/FCC,5626501f-3771-4051-8024-bb779d31202f
Mo,X/SC,70cc1a1e-a00b-4073-a302-b5b374e30fd8
N,X/BCC,208ee076-243a-44bb-b5aa-01ecd5c450a5
N,X/Diamond,d3545f5f-ec21-4afa-8630-b7e8059c1445
N,X/FCC,036342ac-c83e-44a3-8070-7506d2e734a1
N,X/SC,9e2866dd-a7aa-4593-8644-282560ee615c
Na,X/BCC,697bb976-50b2-449e-823a-d65937fce4d4
Na,X/Diamond,d509bfb1-8bc6-4c78-a84d-604a5f1b0301
Na,X/FCC,57878db2-3c56-42f4-b135-943bf532d2ce
Na,X/SC,1e0a8d82-0bf7-4eb0-bcc8-e49f1df5b65d
Nb,X/BCC,f497bf9b-d3a6-4067-bbab-061194ce336c
Nb,X/Diamond,0d8625da-2af4-4121-899c-e2bf432031c2
Nb,X/FCC,8c377934-283b-4628-825a-c0a749dc68d0
Nb,X/SC,5e3a316d-6311-472c-8324-35c8ff661241
Nd,X/BCC,524d3f7b-3b61-4b4f-b503-234b4623b195
Nd,X/Diamond,13f1d661-0aac-4219-87f9-26a99bc18c3f
Nd,X/FCC,6e37583e-cab9-40f1-a239-2cd1cff7fcef
Nd,X/SC,033a80dc-9185-4433-ba18-58e32f94189f
Ne,X/BCC,7eae653e-d94f-422d-b750-414fcc4db0ec
Ne,X/Diamond,c0ba8f92-ac8b-4c85-9622-2edc0a248af3
Ne,X/FCC,609503d2-b640-49b4-8dcd-6749567201b1
Ne,X/SC,190b57d4-5475-4d26-ad33-ed7b1a5bedf8
Ni,X/BCC,78b0b1ce-f5c8-4bfd-b1e7-08219ac6f98c
Ni,X/Diamond,e7814890-aef0-422b-bc07-76f158e7113b
Ni,X/FCC,102d90c4-7165-4e39-a107-e5b166b97fc3
Ni,X/SC,2d01a00e-5bcf-431b-bb70-c959d0661265
No,X/BCC,f2b7d489-e30d-4abc-8357-e3a1c76de7fe
No,X/Diamond,9510f607-947f-4e5f-95bf-e76ed16de4f6
No,X/FCC,b5ed5a4e-7bc5-4f6a-810d-126bb16b3568
No,X/SC,c3702249-9aed-4f84-867d-ef3d66e6a80e
Np,X/BCC,37e3f7ae-a468-4069-978c-6456b894d9d9
Np,X/Diamond,aae27aa6-3e0e-492c-986b-ac7d89656611
Np,X/FCC,da8308c4-fa65-4d86-bc73-801afa84d065
Np,X/SC,611331b2-f0b6-46aa-a867-76ffebdfb3ad
O,X/BCC,11813099-f556-4ca9-8404-2f1bc3bd3b96
O,X/Diamond,9d9160d4-fa4d-49c4-8b01-aa670b859cfe
O,X/FCC,c9743da7-232a-4e89-a713-a7fcd81a1d9d
O,X/SC,264d99b8-2f41-4020-b6cc-87cd8f7be432
Os,X/BCC,841edab6-21a1-4a1d-9d02-ddfe22c61b98
Os,X/Diamond,7b550c24-fb4b-4858-b0ff-ce8caea4ee28
Os,X/FCC,8df93648-19b7-4c22-af43-899105b841f1
Os,X/SC,4fb2074e-8a31-4f09-a4fc-2ee32107215a
P,X/BCC,c3f0b52d-693d-45b6-914c-580ec99c8de7
P,X/Diamond,78b7dd0b-aeb4-499f-8766-f805d3803ee4
P,X/FCC,7be90349-5ecf-47b4-828e-6256c86152f6
P,X/SC,1447656f-66b2-4ddd-a5e2-026708b75fc3
Pa,X/BCC,b493f6a8-ea57-4c0d-80aa-f1015ac08a37
Pa,X/Diamond,7fc3408a-3d5f-40ba-b384-baaf27afb180
Pa,X/FCC,ade575d1-8f70-4154-ad0e-24c71e847c7d
Pa,X/SC,6608e99d-2fe2-4c76-8c25-23ff2299f39c
Pb,X/BCC,0cbadd0a-2868-430c-b615-98d855c32703
Pb,X/Diamond,699198e8-3fac-4b80-ac23-ca302d599c39
Pb,X/FCC,a63ae2ca-d44c-4712-9a84-7697f4cf243a
Pb,X/SC,bc168538-9ec3-404d-a9e2-dd635db50b3a
Pd,X/BCC,2ff7e286-dc7a-48cf-b860-55c6e310f85d
Pd,X/Diamond,67590637-7196-4e44-acf9-385072e49410
Pd,X/FCC,e590c743-d3d1-41c5-9d50-31582ac57f65
Pd,X/SC,4ff6b3e5-95c7-4c2b-84f4-7a4f9853e08a
Pm,X/BCC,0d1b57ff-7741-4d2d-8146-d1a3dc0fc8a3
Pm,X/Diamond,5599e31f-acaa-488d-b7db-3fdb19035bc3
Pm,X/FCC,7c255524-0edb-4ba3-a9b7-cfba69ea529a
Pm,X/SC,5b4468aa-ef1f-401c-9cdc-282267e74900
Po,X/BCC,c62f0963-be9c-476c-9efa-41bcca4d99ea
Po,X/Diamond,13075697-8854-4a13-9ce0-a5d1eb4af1aa
Po,X/FCC,ca5069ef-a6e0-489a-840d-fcb588ff1e60
Po,X/SC,060bac4b-966f-4cbf-b896-67dba4ddb2a7
Pr,X/BCC,c7269423-c6a4-4efe-ba5c-90b64db604b8
Pr,X/Diamond,87e9fe60-bbce-4a80-b830-487e38b4e66b
Pr,X/FCC,1759b532-4e3c-458e-a458-39556bb0eb1e
Pr,X/SC,5d6b4efb-ccf9-46d3-bbfe-0cbd3927145a
Pt,X/BCC,ebd60e5a-3e42-4dc3-a2e2-28c5dcb80fa1
Pt,X/Diamond,9b8bb8d8-124a-4a38-bc87-b243912ea071
Pt,X/FCC,3cbf3133-1114-4cda-bcae-2aba5ad4cac7
Pt,X/SC,c1e0a0d4-32a0-4f65-a068-da6d16eb727f
Pu,X/BCC,34a6ed4a-f22e-49bf-9772-3ad898dd7ab1
Pu,X/Diamond,44233833-cbcd-40a6-8e32-7998e5f4931b
Pu,X/FCC,711f129d-f800-493c-ad48-af8326c9befd
Pu,X/SC,439d2257-88af-4e05-ac62-ec7c1ce3fc70
Ra,X/BCC,4b4e3730-8b4a-43e8-ad21-16742c3e9ebc
Ra,X/Diamond,75a1b692-445d-4139-ae69-9c207f5556ae
Ra,X/FCC,b0edf66c-b21f-4a5c-b737-b827e1dda3b4
Ra,X/SC,927061db-32e1-4165-9807-3dfb1a783e74
Rb,X/BCC,d8264a30-0477-4a34-ad51-d00d121edee2
Rb,X/Diamond,7eb95803-851a-4535-93b5-5475581162d3
Rb,X/FCC,fa331109-7c4a-4a30-af4c-84a116daca2e
Rb,X/SC,3f0a7ca6-5be0-4913-a9e9-10cf882840c8
Re,X/BCC,5e9e18b3-b769-43cb-b7c8-3f2c1e980ef3
Re,X/Diamond,b8d5078c-f8b3-42ae-be67-91496579ebde
Re,X/FCC,c5efa362-39cc-42aa-b71f-608d3c201e25
Re,X/SC,be499f19-7308-4b5d-97cf-c60e757bc176
Rh,X/BCC,e3e579ba-e6e0-45fb-89f5-aa6375ac8571
Rh,X/Diamond,3659abbe-39fe-4d82-b2d4-fe969107b0a0
Rh,X/FCC,22aaa27d-dfd0-420a-809d-81fdb5a16e54
Rh,X/SC,81fe4fdb-a5c6-4072-bb2d-65b0939f5965
Rn,X/BCC,5f08e4b7-dff4-4d6e-a6b8-494bee468e70
Rn,X/Diamond,5392e459-907e-4a45-afcf-ccd74e392a3b
Rn,X/FCC,9d171a5b-3ebb-42d2-8a6d-4bf8b331ee52
Rn,X/SC,b098124a-c94c-4512-883f-356ff4462c4e
Ru,X/BCC,3f9fd64f-9a2e-440d-a161-effbcaa75821
Ru,X/Diamond,0224399a-c804-4933-b560-eff550ea79ca
Ru,X/FCC,6041007b-67d9-4637-822b-e202cfac8869
Ru,X/SC,e6d3d410-c7c2-44f1-86ad-126ca070e672
S,X/BCC,24ad7403-2fab-4b4f-a31b-a9775aee3a55
S,X/Diamond,91475d41-2cd0-4359-b639-d0c5ec8d9317
S,X/FCC,1eb18238-d8aa-4a35-8557-78b8193cd39f
S,X/SC,39c2e5f5-0764-4874-9ed0-c20df69a747e
Sb,X/BCC,04e3f8ff-9163-46b1-ab2a-56ff7f37cd74
Sb,X/Diamond,45cf9dfc-6cd6-4efa-8e21-3b92991f5a19
Sb,X/FCC,53ab23e1-e7b4-4c10-a17d-31bf35d9b94e
Sb,X/SC,c5ac4a6d-cb31-46b8-86d1-17aa8fb1f0b9
Sc,X/BCC,609363f3-caec-43c7-a34a-7951c0710df0
Sc,X/Diamond,e2d6a3b9-96e1-4f26-bd9b-eb568fcd57eb
Sc,X/FCC,9e2630af-fe31-4a98-aec7-2699ffbef53c
Sc,X/SC,35fa62b7-a8b7-4fd9-91e4-7d2b79c058a8
Se,X/BCC,42b8b313-b473-4680-bb0f-f384e6d4c1fb
Se,X/Diamond,2e9e615f-34a8-4699-bb17-e8483d7e5f74
Se,X/FCC,c9b4f95f-9772-4147-8e20-ee8e607adcb7
Se,X/SC,3285adc0-ba21-410a-a3e6-a608af63f10e
Si,X/BCC,b2be198d-794f-4aa8-82a4-9a42baae93dc
Si,X/Diamond,34f702ed-179c-4058-a32c-743b857ab439
Si,X/FCC,1c535d22-66b7-4594-b84e-3609975910c5
Si,X/SC,1c76f2a7-8bdb-44c7-a6d6-e2847755b76a
Sm,X/BCC,87672c4c-6660-4cde-b266-7fea102b2f09
Sm,X/Diamond,8274aa1a-65ef-4f32-b36e-67e862ca9dd5
Sm,X/FCC,10ca79ca-c39d-48d9-bccb-b24936a7cbf4
Sm,X/SC,518dcade-b314-46d7-baa1-df92312eeee1
Sn,X/BCC,170b63b4-3beb-4683-8734-d583e93ecfcf
Sn,X/Diamond,8338f31f-0a5d-4aaa-a028-3a36a4785b6c
Sn,X/FCC,ee08be88-be5e-4242-ba9d-b05c510d7327
Sn,X/SC,7733e685-95b7-4c83-969d-709772a3f8f6
Sr,X/BCC,5975a3d6-9925-40fc-b138-270d0bf06107
Sr,X/Diamond,3925b8b0-10c1-4349-82bf-c18fa72c6a53
Sr,X/FCC,72d01480-f798-41eb-85c6-89720ca62585
Sr,X/SC,f7baf3dc-f605-4d2e-a030-46db7e9513d3
Ta,X/BCC,6ece4310-f001-411a-9495-cc2c59b3afeb
Ta,X/Diamond,b75d9e0f-2647-49a2-a356-575a438e0f52
Ta,X/FCC,29f29e17-d49e-4d87-9012-2e0dc9332986
Ta,X/SC,c647081a-b0e8-4d83-a16d-31b6691548ce
Tb,X/BCC,1988eba0-f6cd-4f4c-ab55-1b6c74d0ab28
Tb,X/Diamond,a4e29e91-f470-4b45-b7de-ea7460477f4f
Tb,X/FCC,5e41b87a-b230-4aeb-a1fc-c58f3bbd30c5
Tb,X/SC,046c42fb-5139-4ee3-936e-87fd38eea990
Tc,X/BCC,76278254-71af-4b30-a2d5-c9b39a277963
Tc,X/Diamond,f565a7cd-1811-49fd-9762-5e7378743fdb
Tc,X/FCC,d8c53654-7dc7-44b7-98b9-b8b30885559f
Tc,X/SC,13953890-ce39-4650-ad29-ab44a4cda449
Te,X/BCC,d1cce402-45fa-4fb2-b0a7-27e81fc0dbaf
Te,X/Diamond,9b1af941-7c99-460a-8120-be0280f533fa
Te,X/FCC,30bba137-211d-4ca5-8a60-35e6ebd96460
Te,X/SC,369a1d78-e8ab-4240-8747-dade2e414a39
Th,X/BCC,582e7549-ec89-4c99-8f37-6222dd5ad199
Th,X/Diamond,0723a540-ae4d-4641-a9b5-9aedd215e4bc
Th,X/FCC,3d780a0d-bde3-4d01-914f-ac2b69b2ead7
Th,X/SC,3b41c7ee-98ed-4166-905b-db1f7aab0f22
Ti,X/BCC,2747e698-158c-4967-ab86-b56d6b3b5416
Ti,X/Diamond,54cce95d-84c9-4f63-a6e8-050f50d37ad5
Ti,X/FCC,b2c0e651-b99b-4cff-8fc2-d47fb4fe02c3
Ti,X/SC,2700c8a6-6ca0-4a1c-8a25-c5e24bd6e659
Tl,X/BCC,1b2daefc-1484-438c-8d5f-f5d13247fa83
Tl,X/Diamond,faf070c7-ea3c-41ac-92d9-b917484ec359
Tl,X/FCC,811d57d7-3797-4ecf-bf4c-e336cf8bdd85
Tl,X/SC,e225db83-f13f-4216-bb6b-c54668ea98df
Tm,X/BCC,b269c3f9-442d-4e19-8d3f-9dd44e2463d3
Tm,X/Diamond,1c43afe4-1657-44fa-bacc-9001398033ad
Tm,X/FCC,3f37edad-24d3-4da7-ad8e-f89aebde8f74
Tm,X/SC,3086b4c4-aea6-4e1d-8d30-c104a0b06f44
U,X/BCC,3c432a29-381b-4974-b0a0-e0f0d8d456f9
