#element,configuration,UUID
Co,X/FCC,0b09606f-2be9-4f84-9820-a29842169406
Co,X/SC,0dbec66f-6ef0-4e83-9fa8-6a86ad7cabc9
Cr,X/BCC,4ea9d447-d685-486e-b4ff-e7d429d152c9
Cr,X/Diamond,218fb279-065b-4ffe-ae69-e6f1d5c0e9ff
Cr,X/FCC,9bdb6af5-b11b-46a1-a00b-c9a4eebc063b
Cr,X/SC,b139c89c-d60c-441a-b363-ea6cbc64ff57
Cs,X/BCC,33e07f53-6647-4bf8-a1d7-454f7a4e9f16
Cs,X/Diamond,2aadb290-0d22-4905-ba5d-cc5743efba0f
Cs,X/FCC,0f4e9329-a2ae-460d-ac9c-7042ac0daeda
Cs,X/SC,6d76e0f5-5606-4682-ba49-5ee9563155c7
Cu,X/BCC,7bdb3389-0f34-4f2c-8044-788137c4a8b7
Cu,X/Diamond,994ef78d-bfea-4035-b7f1-1ebceec742e4
Cu,X/FCC,2cd589bc-96c2-46be-9b40-867af4bcc105
Cu,X/SC,22c6d007-72e8-4f6e-8d42-24da5661528b
Dy,X/BCC,077352e3-76dc-46dc-920e-1410c8e7c571
Dy,X/Diamond,9cbc9d4b-d2c6-43b7-8dc5-4742e8a71a43
Dy,X/FCC,22df0c40-2237-42a8-991d-21dc6e1fb6c7
Dy,X/SC,b7a84faf-ec82-4c18-bd55-a7bf0505b353
Er,X/BCC,54e3b271-f549-4a91-8ca3-345930a67dcd
Er,X/Diamond,39369768-f09b-4f9e-826c-164e5b1741b0
Er,X/FCC,07e54c93-6a2c-412d-96cf-abb6c20d89f6
Er,X/SC,844ef048-dda7-48c3-b741-f6cd7eb7d69b
Es,X/BCC,57b19198-9df1-491e-ba52-4695122af8e4
Es,X/Diamond,35d958f3-7692-47ef-96a1-52acb2ef7e96
Es,X/FCC,da471067-7e9a-48e9-ae3c-fb4b2b335561
Es,X/SC,3efca577-a532-48d2-9872-22c2eb9d6cdb
Eu,X/BCC,208006a1-3b8b-4ca3-82cd-d9ad8c240700
Eu,X/Diamond,1e2ac4d8-4daa-4451-b9af-fa0e6dda0cf8
Eu,X/FCC,0a87bfcf-684f-49e5-b6c1-4890a64477b3
Eu,X/SC,4f2e4c91-35df-4346-a1c6-f65828a70e63
F,X/BCC,44c472c1-94ff-4d87-b9a5-69b77854ea3c
F,X/Diamond,e433ecff-5d6a-4510-ad52-963fbbf58adb
F,X/FCC,07301e5e-a2e1-4602-9ffd-8f6858282afa
F,X/SC,7dcd97d1-0b50-47ad-90db-a8a9f751fa15
Fe,X/BCC,84c3c37c-4d98-424d-b504-45d8b9abd05b
Fe,X/Diamond,013d9cea-364f-4d5d-ab2c-838e444b4763
Fe,X/FCC,40f5e579-f6b6-411f-a7c0-dad9b0306c18
Fe,X/SC,5ad2d51a-08ca-4e57-99f3-0552e725500a
Fm,X/BCC,050e6487-2621-4c96-8905-6450ffaa3644
Fm,X/Diamond,44139628-2d85-46f0-9fc2-d50977f2e828
Fm,X/FCC,f49fb3a2-f235-469b-b4ce-d3df79b6dbf2
Fm,X/SC,29cff3c4-32da-46f9-8352-0b511e2068d0
Fr,X/BCC,3a5bbfa3-fa83-470c-8756-26f22ed78a1e
Fr,X/Diamond,71829349-5742-4ea0-9d49-86780d184557
Fr,X/FCC,f7df3ccd-aac5-4afc-b4dd-faeee1bdf702
Fr,X/SC,cb92b750-d6f2-438f-88c8-88b23db4fb1f
Ga,X/BCC,19f2bd62-26a2-4f7d-9109-db7469d91072
Ga,X/Diamond,f05da6ff-fc35-42d4-b4a5-4bf8b3074768
Ga,X/FCC,b9b8449b-25c1-414b-b63f-5e33e3d9c341
Ga,X/SC,3b650360-8f24-42b3-8d87-5ec7cce2107d
Gd,X/BCC,13f048d4-1647-41dc-9949-02ffe5b0603d
Gd,X/Diamond,391055ca-de6e-4cc4-959b-68ac4b02f4b4
Gd,X/FCC,03a813ac-cd2a-4ef0-aecc-1d5b91cd8d98
Gd,X/SC,b9800014-f681-42f0-883f-be7d396f336b
Ge,X/BCC,ac125787-bd70-4d1a-9a7c-b183fee02d13
Ge,X/Diamond,8a9b6124-4ade-4eec-96f2-63b67da94c38
Ge,X/FCC,093f6b8b-6ace-454d-8739-715be69f63b0
Ge,X/SC,87d07e16-9c24-401a-81b6-fc36e47349cf
H,X/BCC,201148ef-7209-4d10-9b09-09cb55a19b06
H,X/Diamond,37cb75b1-3f76-4689-942b-2c903c0e1aab
H,X/FCC,7b8be13c-4d29-4a66-80c9-3bc5cb5dfb20
H,X/SC,ff6aef09-044e-4395-b9fc-ecac56ed74f0
He,X/BCC,daff7680-730e-4204-a79d-c2181ab1bd72
He,X/Diamond,d4df08e7-5157-4aed-ada1-cdc1272dc1e8
He,X/FCC,3a6d159d-b5db-4d08-a8e5-6894dcbeefdf
He,X/SC,882dbe0d-79c1-478e-91ab-d332022ce9d8
Hf,X/BCC,a5f3ace5-abd8-41de-a278-70b05e23c9c4
Hf,X/Diamond,ef42f31d-cbbf-40fa-a167-4498dc4e5ea2
Hf,X/FCC,14613f66-cee0-463b-bf7f-07c29084e072
Hf,X/SC,e5bd4131-d73b-401a-b725-adeddb58efbc
Hg,X/BCC,e7bf1b92-4578-45ef-ad76-c786dc3fafb8
Hg,X/Diamond,de1daa4b-d002-48b5-8964-7627d0d24c15
Hg,X/FCC,17ad613f-7a60-4050-a10d-3913212951df
Hg,X/SC,28ea6e48-1d83-4e46-892c-88abb5a4b240
Ho,X/BCC,99b62f74-a951-4110-94d8-372eb6356299
Ho,X/Diamond,f74324ef-5ce3-4216-812f-abd7e179eb5d
Ho,X/FCC,4f2213a9-fb16-4a29-a608-0124e55fb922
Ho,X/SC,1b0a7759-e5c1-4a1f-bbf5-ad5fbe078ced
I,X/BCC,79ecc646-0a0c-404f-9aab-6693a402aeb4
I,X/Diamond,8d43d9d5-3dae-46a4-a8ac-dbe2bcd3df6e
I,X/FCC,7ffd6135-7c9e-4992-b5b6-281924f724aa
I,X/SC,4c75de4b-11fb-404c-a81a-12544bcdb850
In,X/BCC,84c5c294-5bd5-4d42-b829-da9defc9063b
In,X/Diamond,7b1abc3d-88d4-457b-b8f0-7517bca9a31f
In,X/FCC,3ced5c05-882e-45ab-a560-99dfeab98ebc
In,X/SC,6c44a527-ca83-4f25-95f5-64265de0999a
Ir,X/BCC,f84547c5-1f0c-40ec-a663-5510b3ab36e8
Ir,X/Diamond,7ba20974-07a8-439b-a4c6-c9423821182e
Ir,X/FCC,d98cae3d-531a-463c-a474-91063d330777
Ir,X/SC,953a849b-7d26-4487-a548-0e402864ea5f
K,X/BCC,f2b6768b-c8dc-4077-9173-1e9e2bcc143b
K,X/Diamond,d9ed5e17-c364-4705-a63a-9cdb5e1d703b
K,X/FCC,5f776eb4-d095-4c2a-bab0-8aaed9e02c82
K,X/SC,190dfbf5-2ebe-4300-abc8-7dac5a089128
Kr,X/BCC,c496ae6b-1bea-48e0-ab51-8447d2b8a76f
Kr,X/Diamond,853f4467-d528-4e62-9f97-048de706d429
Kr,X/FCC,9c1f6ab5-5bdd-4b23-905e-90ba72812d66
Kr,X/SC,e6e6322d-0838-4561-b959-47b9f19d757b
La,X/BCC,b028e956-1e22-450a-9207-2d1342e319c0
La,X/Diamond,c0afd60e-304e-426b-9197-ddbf8fa11731
La,X/FCC,b46d1fc1-d66a-4619-babe-d5ce78d4c3d1
La,X/SC,820c3f4f-7917-4028-b6e4-431e59140de3
Li,X/BCC,7712f3ff-db2c-462b-90ab-4957c5b9949d
Li,X/Diamond,c115b6f2-1136-4673-ae7b-06931c1370c5
Li,X/FCC,95d256ff-a925-4f87-b7e4-6723868ee301
Li,X/SC,34487cf5-59fe-4e85-a951-eb945883f4c7
Lr,X/BCC,38179c01-192f-4971-ac7c-95a6f3ccf5ae
Lr,X/Diamond,0e161723-0c45-4555-97e0-3ba0268d9654
Lr,X/FCC,c0bedc63-0253-4cde-b392-e8ae88f1a769
Lr,X/SC,edcee17f-fab4-471f-8a04-d9bf4c5eb478
Lu,X/BCC,b0126538-9e25-489c-bf4d-011191587ef4
Lu,X/Diamond,10970aec-be1a-45c6-9c71-1468ca0aa003
Lu,X/FCC,5df3562b-2a1b-478f-a333-613745944fdf
Lu,X/SC,eff73524-ed80-42ff-9134-7c07dc619a3f
Md,X/BCC,aed8ab2f-06ab-4c08-8eef-aff6ab0f4518
Md,X/Diamond,847c0182-2960-4a80-8324-12cf687dde48
Md,X/FCC,020221da-537e-4b31-8aa4-3f1722d524bb
Md,X/SC,f80ae954-4be6-44d3-a630-9735bcafe103
Mg,X/BCC,68d9378b-206f-43d6-b1fb-c1c6729e1607
Mg,X/Diamond,87bd81d4-d968-43fb-a51e-d7871244789a
Mg,X/FCC,78dc6c61-c82a-461b-9143-0fec3499aea9
Mg,X/SC,ca1e6800-5d04-41dd-8fa0-208d3040f2ff
Mn,X/BCC,322bb274-d17a-4bf6-a1f5-14138903c500
Mn,X/Diamond,734ce76a-7bb9-42ef-a5c0-a2bfb658275e
Mn,X/FCC,6640405e-b7fb-4af2-abd7-cc87496cc511
Mn,X/SC,a95d92c0-e2c4-4af0-a853-b364ed34feb2
Mo,X/BCC,a886c764-cc2e-48bf-a45f-98e33e7351ee
Mo,X/Diamond,1de7eccd-aa6f-4fbb-b194-2fd1c5c47f88
Mo,X/FCC,222e0431-ea45-4330-99f5-2ce56993981c
Mo,X/SC,39675af6-f3b1-4592-8f16-2bde53bc29f4
N,X/BCC,5b1084bc-66bd-4f27-bf82-cffa4bc301a9
N,X/Diamond,4424ef6d-482e-44dc-886d-7f0030abdf73
N,X/FCC,58a36675-8158-4345-8459-31288ed629bf
N,X/SC,d2adb11e-d4b7-49a9-8bcb-ea14b80f8917
Na,X/BCC,ad0e7927-fcd9-439c-b8ed-02972df2574d
Na,X/Diamond,05056227-26d6-4607-b15e-db43fcd845f0
Na,X/FCC,3ba88130-468f-4f8d-bc86-6296a5f6105c
Na,X/SC,58862159-34b3-47b8-8c5c-451901c22830
Nb,X/BCC,0f32da9d-a3fe-4dfb-b84f-6788f027e873
Nb,X/Diamond,c39c4c82-a47d-4ad2-9bc6-3b7396eb0030
Nb,X/FCC,66e70060-e6f1-44e5-9526-8fb26fb3a767
Nb,X/SC,2663cc49-218d-42ae-8204-dc6d2c60eb0c
Nd,X/BCC,31c29b32-1210-4fd5-977f-9a52f3ddbbc5
Nd,X/Diamond,203fec5c-4e74-4313-aa52-0c788890897e
Nd,X/FCC,188a2142-c352-4190-a012-ba654c41d39a
Nd,X/SC,4a650f8d-f43d-46a9-aa82-615e589eb356
Ne,X/BCC,773fa68e-4292-4aec-b46a-2d4fb80a86fb
Ne,X/Diamond,bd967bfe-7ef1-4706-a3f9-9487feb30a5a
Ne,X/FCC,45b1e371-3c5f-4b0b-9e8a-a9e3c84032d5
Ne,X/SC,0b802262-c35a-403f-89d1-a7141fb852a6
Ni,X/BCC,91860047-a574-47db-b56e-96892b2c9bc5
Ni,X/Diamond,03798f88-c6b1-441e-a722-10f0dcc57869
Ni,X/FCC,9c831e17-4675-4bbe-b606-922808581e84
Ni,X/SC,e92deaa1-2fd7-49f1-afa6-1acbe447b3bd
No,X/BCC,3ac224a6-ced8-41c6-96ae-7f7c7bd92c5e
No,X/Diamond,56faef05-42b5-4fc0-b6f0-b717bd918ca9
No,X/FCC,7563def5-680a-46fa-a800-b1ab7ab62aca
No,X/SC,1dd52b3b-bc03-410a-9aaf-4a9a6e642e9a
Np,X/BCC,2a5c14c6-eea4-426a-8c79-b630184d1368
Np,X/Diamond,3d6c2a59-0430-4ab8-9683-0019dd408ae0
Np,X/FCC,5e46e6eb-b398-47eb-aa9b-453995f02f6b
Np,X/SC,96dcb73d-b38c-478b-923f-9d28461654f9
O,X/BCC,98fbbb2b-4687-48b2-9f74-5689a0b4906d
O,X/Diamond,7ff5747b-e417-4f89-90c7-8cd97e16755e
O,X/FCC,ba0c7d0b-041a-4756-b149-42cd9125f55f
O,X/SC,a0a27820-0c1a-4457-963d-69a16b118f2f
Os,X/BCC,c96d5e96-8161-453d-80c0-ad77fd880ce3
Os,X/Diamond,4c6506c5-5875-4383-b89c-8bb8f24ff503
Os,X/FCC,baac3066-10ce-4529-885a-02b048320094
Os,X/SC,9dcf1182-5097-4b8e-af1b-5d50ad7269c5
P,X/BCC,4d2305e7-92a6-41e8-b037-fb497a1ccc26
P,X/Diamond,63440eda-ca9e-4eb7-8a89-5e508b4a47c7
P,X/FCC,1fe6f73f-1579-4a71-8131-48a4a25b8f68
P,X/SC,4aa1e510-f92f-41d8-818d-10b69cfd534f
Pa,X/BCC,8ad2d092-6225-4659-8d4d-c6f71fd10661
Pa,X/Diamond,73931279-b250-4f34-a3ef-cd5bc9f3b4bc
Pa,X/FCC,7cae936e-037a-4a8a-94fb-a8717f6db401
Pa,X/SC,e39e0e15-52ba-4e4d-83f2-55ae5d129b57
Pb,X/BCC,9f0ae1b4-55f6-453a-aaf8-f01fdf4893ce
Pb,X/Diamond,f65a54e3-167e-4126-81c4-416089494b39
Pb,X/FCC,c73a0e7c-3382-41c7-9111-53c4ecf91d67
Pb,X/SC,ab67b7c5-0f01-43e2-9807-989f067b6c8c
Pd,X/BCC,4b709d53-9d54-4b63-b18f-2839b62b4265
Pd,X/Diamond,38d95856-791b-4392-9abf-6a9334991eea
Pd,X/FCC,7afbe655-f4e3-4330-ab83-4d58b08f162f
Pd,X/SC,5cf7f882-1149-48d8-a725-89360d121076
Pm,X/BCC,550361b3-0e96-4e5b-bec2-d20592d4c6f8
Pm,X/Diamond,8798e98a-ca17-4827-9782-57145add671e
Pm,X/FCC,8ade08e4-3003-41cd-af8a-74cd2da6b096
Pm,X/SC,238c5fd5-59fc-4c0b-9959-3e2dd715e60e
Po,X/BCC,37fa3049-bd6c-4d40-a3da-b0b126292e1d
Po,X/Diamond,a415b4b2-d051-42b4-99da-559fb2ba898d
Po,X/FCC,af508cc8-a75e-41cf-899d-613b56afe55a
Po,X/SC,a984ad24-e296-408b-b254-1a0d310eda3f
Pr,X/BCC,a16e856a-9d9a-4606-8bd1-26cedfe7f3c0
Pr,X/Diamond,7d209f84-1a07-4501-91f6-2d50c964db3b
Pr,X/FCC,e4013ea7-c173-4581-81e1-7a66e7428104
Pr,X/SC,c3e29009-b699-4106-b59c-ad63524aea95
Pt,X/BCC,f51adecf-646d-439f-a7aa-b7df910f8165
Pt,X/Diamond,d8f66cf3-1d40-481c-98c9-740cbd594068
Pt,X/FCC,043997ee-f7f2-47ee-b246-84d99b31d978
Pt,X/SC,bb9fc4eb-c258-4c2c-9992-15a8475c2263
Pu,X/BCC,c1013738-5b85-402a-b0ec-3e18ecc81c19
Pu,X/Diamond,f40f53ba-8904-414f-bd1d-466b8cfe316a
Pu,X/FCC,4a098eb7-92f6-44e7-a8fd-770b260788fa
Pu,X/SC,6bdeb267-2a12-483c-944b-5b0bb4e1d52b
Ra,X/BCC,f8061620-a65b-4a52-a985-ffee01ed8503
Ra,X/Diamond,040b956b-51c3-4d17-a6f5-31dab1e2af53
Ra,X/FCC,f4373d3a-0bc1-4255-bdc7-18be9bdfc8f5
Ra,X/SC,4d83cfa9-a165-4595-8496-3d7402f10cc8
Rb,X/BCC,dd5cadcc-950c-42c6-8785-0965218b5cbc
Rb,X/Diamond,76640be3-9688-4a99-bc83-2306e9727779
Rb,X/FCC,d9d230fe-6911-4fc4-af09-6d5f123d81d6
Rb,X/SC,5ae532ed-ef51-4fee-8b0e-0f62c724d326
Re,X/BCC,481f088a-84a8-402c-88b9-a3bd8c886b04
Re,X/Diamond,4cd1d91a-e922-4437-8d23-24f57cd23057
Re,X/FCC,2d365811-ecfd-4ce2-8d08-3b7be26e6ff9
Re,X/SC,84b59fd0-1154-42b3-b2c7-e7a6dfe56ec7
Rh,X/BCC,cdeee3a3-133d-484f-8ee0-0b484d05d5aa
Rh,X/Diamond,9dc22328-d0b3-407d-a127-c506607621f6
Rh,X/FCC,79e1fec1-a953-481b-97b1-23f7cbdd1ebd
Rh,X/SC,3f0b37fb-3fbe-4cb2-9a73-e0ab277963c8
Rn,X/BCC,14a9fc4a-9970-4a3b-acad-4079b32aa14c
Rn,X/Diamond,2fd8a4c4-b56e-4528-abaa-24c9f38f7ad6
Rn,X/FCC,2e13e58d-9367-4f56-af1f-9dd909ff97da
Rn,X/SC,503845b7-2c96-4b0a-a374-dde97c9e5339
Ru,X/BCC,5915d86a-fbb5-44d9-be80-47d223f66f6a
Ru,X/Diamond,0c080b8d-1b2a-47fa-a47b-a543701a6947
Ru,X/FCC,56807fc0-3aaf-4be7-8a83-792a9113f863
Ru,X/SC,09d28e8c-042e-4120-9980-4805064c9b8d
S,X/BCC,77f73cf4-faa9-4ec9-b29f-791e7b717e54
S,X/Diamond,9731bf21-677c-4036-94fa-b5fdb8f64a05
S,X/FCC,8a1ea63b-11c6-496a-b760-24800479e82a
S,X/SC,a48c4d45-db54-4053-87d5-4d46140f40d6
Sb,X/BCC,392b8dd6-9c28-45e3-a630-107efd422ae8
Sb,X/Diamond,448e9e09-3ff2-40a9-852a-8828641043a9
Sb,X/FCC,90923d0f-fa2c-444a-83e1-c417272978f1
Sb,X/SC,19d66e58-891c-4c39-bec1-cebb282e14ff
Sc,X/BCC,725611f0-b66d-49cb-99e1-6fd25f9a827f
Sc,X/Diamond,2b43d9d3-255c-42b4-964e-8dcbce23dec8
Sc,X/FCC,3835476a-3bb0-4425-a67e-eba55c696769
Sc,X/SC,8c214201-06fd-4bd3-b792-73e3dc815c72
Se,X/BCC,1629cfb0-648e-4d13-9305-2f59e69e2234
Se,X/Diamond,aa7311d3-b15a-452e-b97f-32f6c42acd1a
Se,X/FCC,c139c2e5-ecb9-488f-bb6f-1fafa575f94d
Se,X/SC,4ac47c06-a190-4654-9b2b-c142d2d6619d
Si,X/BCC,7be80c44-c781-4a0a-9ad9-c6c8fa869d5b
Si,X/Diamond,21dd7fb2-60f8-40af-8ef1-cf6757ce01f3
Si,X/FCC,a7d2d2cf-1e23-496c-bc6b-31a112a96d81
Si,X/SC,d0ffeb31-bd00-4708-9e51-05925e521694
Sm,X/BCC,a9ba7c23-b75e-4eba-8a26-40970f66117b
Sm,X/Diamond,a15e412f-eb49-41c9-9bc0-6d0fe1457ce7
Sm,X/FCC,9fa6d84b-0eae-44d4-bca7-0d500c84be4a
Sm,X/SC,7158a9fa-de6a-4286-96e6-42a58f4cdc1b
Sn,X/BCC,7453af5d-ce33-4e82-a298-6752d94222b7
Sn,X/Diamond,33846137-cc4f-40b9-8c65-8a2167e1deaf
Sn,X/FCC,fbe9c363-a896-45c4-a185-a5d84cf736d9
Sn,X/SC,a5439e94-1284-43d1-9193-dbb8eeb7466e
Sr,X/BCC,c819b9fb-a229-436d-8a18-4f7bb7fd2007
Sr,X/Diamond,f8d6d46a-ae78-406e-979b-ba73a8520c38
Sr,X/FCC,deb46d93-ffb4-4ad8-9c6b-d567f5169109
Sr,X/SC,13646063-1297-4628-a113-8a0111e36c99
Ta,X/BCC,f28c5cec-238d-45c8-8f78-55882c84c488
Ta,X/Diamond,b1f05058-7de3-4fe5-a249-5ef17ee0f137
Ta,X/FCC,f45d3881-43e1-4987-9abb-4648182d9d1f
Ta,X/SC,16bcb687-d0f8-4d2d-b025-e7a1ca8152ac
Tb,X/BCC,d1d6eab8-068b-40c1-a150-0d841635c42e
Tb,X/Diamond,8ab9d450-e8fd-4cd2-bfa8-b5fba418bbb4
Tb,X/FCC,bbe92383-acba-4abf-9151-33e62b726140
Tb,X/SC,725fe72a-07a4-49cc-8410-d54559ea51a4
Tc,X/BCC,a9ace702-0f7e-4551-afa2-10669a05afb7
Tc,X/Diamond,5920f1f2-dcf3-4332-8d77-472e670c01b4
Tc,X/FCC,b31be5e6-4f41-429a-8003-5d5063173dab
Tc,X/SC,9d64dfa2-6dec-4ce4-b1e7-1f4b1f4f0686
Te,X/BCC,5a5d54aa-ff18-42cf-926f-331490c0e92f
Te,X/Diamond,cd31e163-cd10-4cbe-9312-23aaf65ee33d
Te,X/FCC,d408ebbd-f0e0-4869-b966-b23caedc137e
Te,X/SC,218148d9-e146-46c5-988d-43295a3dbd1d
Th,X/BCC,0dfacf29-5611-4ff0-9f67-9122610383f2
Th,X/Diamond,eba1dfac-bb5e-4727-861a-efefaaf34083
Th,X/FCC,f867ec99-8d1a-4efd-b0b4-3fcefcb0cbe8
Th,X/SC,80ffdf31-068c-4a9d-9bcd-e192f8fa10b2
Ti,X/BCC,e10b93e6-1e7c-43eb-aeb7-df15add488d7
Ti,X/Diamond,9142161e-f83f-4c5c-bd45-896dd4187e54
Ti,X/FCC,433c2c29-572a-4385-96db-fd6ee67e90ec
Ti,X/SC,e7c1461d-5eb5-4e56-a064-e3bee2d074a2
Tl,X/BCC,785a00f2-54e6-4d02-ada7-b35cf5a885ce
Tl,X/Diamond,34868a70-6b4a-4d60-ae73-1e5b11409a84
Tl,X/FCC,7f31e950-db22-4f2e-8d0b-4d88262a3177
Tl,X/SC,7029f243-b273-4a4d-a133-c096cd9ba4ac
Tm,X/BCC,0e6acd0d-8c92-4f60-b43f-f86b7056f285
Tm,X/Diamond,f74810d3-16ec-4da0-aaa1-3d42b7c94326
Tm,X/FCC,b5761c8c-2182-44f2-b6e7-6ad7f01ccdd6
Tm,X/SC,19c30e43-0842-4e6d-9438-e427ee6f0e06
U,X/BCC,7cae52a7-fe13-4821-90c1-957f00c50d60
U,X/Diamond,9f028056-0541-4bc1-b2cf-110bcefce9da
